,Cluster,Motif,Influe
692,Stromal,Motif_77,-0.9070652
693,Endothelial,Motif_78,-0.23514749
694,Epithelial,Motif_78,-0.408779
695,Erythroid,Motif_78,-0.43608937
696,Germ,Motif_78,-0.9850217
697,Hepatocyte,Motif_78,0.6381144
698,Immune,Motif_78,-0.14957006
699,Muscle,Motif_78,-0.04935602
700,Neuron,Motif_78,0.55863637
701,Proliferating,Motif_78,0.85117126
702,Secretory,Motif_78,-0.83009106
703,Stromal,Motif_78,-0.000533921
704,Endothelial,Motif_79,0.9512924
705,Epithelial,Motif_79,-0.0116804
706,Erythroid,Motif_79,-0.92009294
707,Germ,Motif_79,-1.9990125
708,Hepatocyte,Motif_79,-0.15698276
709,Immune,Motif_79,0.19695362
710,Muscle,Motif_79,0.29958302
711,Neuron,Motif_79,0.19388556
712,Proliferating,Motif_79,0.046839483
713,Secretory,Motif_79,0.10186927
714,Stromal,Motif_79,0.81135356
715,Endothelial,Motif_80,0.57987225
716,Epithelial,Motif_80,-0.5632346
717,Erythroid,Motif_80,-0.07333478
718,Germ,Motif_80,0.37463135
719,Hepatocyte,Motif_80,-0.6966867
720,Immune,Motif_80,-0.68057656
721,Muscle,Motif_80,0.4200209
722,Neuron,Motif_80,1.2301736
723,Proliferating,Motif_80,0.90475124
724,Secretory,Motif_80,0.01679019
725,Stromal,Motif_80,0.6333978
726,Endothelial,Motif_81,-0.08909482
727,Epithelial,Motif_81,-0.05009051
728,Erythroid,Motif_81,0.19658738
729,Germ,Motif_81,0.102514796
730,Hepatocyte,Motif_81,-0.08888376
731,Immune,Motif_81,-0.06479063
732,Muscle,Motif_81,-0.083757445
733,Neuron,Motif_81,-0.08726027
734,Proliferating,Motif_81,-0.08909482
735,Secretory,Motif_81,-0.06503355
736,Stromal,Motif_81,-0.08456759
737,Endothelial,Motif_82,-0.022054927
738,Epithelial,Motif_82,-0.02148105
739,Erythroid,Motif_82,-0.022054927
740,Germ,Motif_82,0.0010265448
741,Hepatocyte,Motif_82,-0.022054927
742,Immune,Motif_82,-0.0218697
743,Muscle,Motif_82,-0.020675628
744,Neuron,Motif_82,-0.022054927
745,Proliferating,Motif_82,-0.022054927
746,Secretory,Motif_82,-0.016374998
747,Stromal,Motif_82,-0.022054927
748,Endothelial,Motif_83,-0.0044721356
749,Epithelial,Motif_83,-0.0044721356
750,Erythroid,Motif_83,-0.0044721356
751,Germ,Motif_83,-0.0044721356
752,Hepatocyte,Motif_83,-0.0044721356
753,Immune,Motif_83,-0.0044721356
754,Muscle,Motif_83,-0.0031048285
755,Neuron,Motif_83,-0.0044721356
756,Proliferating,Motif_83,-0.0044721356
757,Secretory,Motif_83,-0.0044721356
758,Stromal,Motif_83,-0.0044721356
759,Endothelial,Motif_84,-0.055775538
760,Epithelial,Motif_84,-0.054462783
761,Erythroid,Motif_84,-0.0068285014
762,Germ,Motif_84,0.0629668
763,Hepatocyte,Motif_84,-0.055775538
764,Immune,Motif_84,-0.050715886
765,Muscle,Motif_84,-0.054373235
766,Neuron,Motif_84,-0.055775538
767,Proliferating,Motif_84,-0.055775538
768,Secretory,Motif_84,-0.050000887
769,Stromal,Motif_84,-0.055775538
770,Endothelial,Motif_85,0.48425832
771,Epithelial,Motif_85,-0.01357885
772,Erythroid,Motif_85,0.6570889
773,Germ,Motif_85,1.7563182
774,Hepatocyte,Motif_85,-0.8034031
775,Immune,Motif_85,-0.37696108
776,Muscle,Motif_85,0.17353041
777,Neuron,Motif_85,0.009355289
778,Proliferating,Motif_85,-0.13065463
779,Secretory,Motif_85,0.82902837
780,Stromal,Motif_85,0.27002218
781,Endothelial,Motif_87,-0.015770793
782,Epithelial,Motif_87,-0.015770793
783,Erythroid,Motif_87,-0.015770793
784,Germ,Motif_87,-0.0025718573
785,Hepatocyte,Motif_87,-0.015770793
786,Immune,Motif_87,-0.015770793
787,Muscle,Motif_87,-0.014395779
788,Neuron,Motif_87,-0.015770793
789,Proliferating,Motif_87,-0.015770793
790,Secretory,Motif_87,-0.015770793
791,Stromal,Motif_87,-0.015770793
792,Endothelial,Motif_88,-0.36141807
793,Epithelial,Motif_88,0.24631429
794,Erythroid,Motif_88,-0.17848504
795,Germ,Motif_88,-0.8546726
796,Hepatocyte,Motif_88,0.76758504
797,Immune,Motif_88,0.3677511
798,Muscle,Motif_88,-0.17906699
799,Neuron,Motif_88,-0.5655367
800,Proliferating,Motif_88,-0.17132118
801,Secretory,Motif_88,-0.46757084
802,Stromal,Motif_88,-0.36381438
803,Endothelial,Motif_89,-0.009728702
804,Epithelial,Motif_89,-0.009728702
805,Erythroid,Motif_89,-0.009728702
806,Germ,Motif_89,-0.0060733203
807,Hepatocyte,Motif_89,-0.009728702
808,Immune,Motif_89,-0.009728702
809,Muscle,Motif_89,-0.008357809
810,Neuron,Motif_89,-0.009728702
811,Proliferating,Motif_89,-0.009728702
812,Secretory,Motif_89,-0.009728702
813,Stromal,Motif_89,-0.009728702
814,Endothelial,Motif_90,-0.029082183
815,Epithelial,Motif_90,-0.029082183
816,Erythroid,Motif_90,-0.029082183
817,Germ,Motif_90,0.011641605
818,Hepatocyte,Motif_90,-0.029082183
819,Immune,Motif_90,-0.029082183
820,Muscle,Motif_90,-0.027698088
821,Neuron,Motif_90,-0.029082183
822,Proliferating,Motif_90,-0.029082183
823,Secretory,Motif_90,-0.029082183
824,Stromal,Motif_90,-0.029082183
825,Endothelial,Motif_91,-1.0742995
826,Epithelial,Motif_91,-0.31931406
827,Erythroid,Motif_91,-0.6465531
828,Germ,Motif_91,-1.4485066
829,Hepatocyte,Motif_91,1.0783385
830,Immune,Motif_91,0.45588595
831,Muscle,Motif_91,-0.27634788
832,Neuron,Motif_91,-0.043685544
833,Proliferating,Motif_91,0.21028203
834,Secretory,Motif_91,-1.2693615
835,Stromal,Motif_91,-0.6664819
836,Endothelial,Motif_92,-0.09715418
837,Epithelial,Motif_92,-0.0951952
838,Erythroid,Motif_92,-0.09715418
839,Germ,Motif_92,-0.09715418
840,Hepatocyte,Motif_92,0.03785084
841,Immune,Motif_92,-0.06061854
842,Muscle,Motif_92,-0.09286259
843,Neuron,Motif_92,-0.09715418
844,Proliferating,Motif_92,-0.09715418
845,Secretory,Motif_92,-0.09715418
846,Stromal,Motif_92,-0.09715418
847,Endothelial,Motif_93,0.7476518
848,Epithelial,Motif_93,0.6443019
849,Erythroid,Motif_93,-0.22822145
850,Germ,Motif_93,-0.9432836
851,Hepatocyte,Motif_93,-0.13200958
852,Immune,Motif_93,0.344672
853,Muscle,Motif_93,0.30827063
854,Neuron,Motif_93,-0.71280265
855,Proliferating,Motif_93,-0.77662766
856,Secretory,Motif_93,1.239512
857,Stromal,Motif_93,0.3764896
858,Endothelial,Motif_94,-0.4120448
859,Epithelial,Motif_94,-0.40782195
860,Erythroid,Motif_94,-0.4120448
861,Germ,Motif_94,-0.4120448
862,Hepatocyte,Motif_94,-0.4120448
863,Immune,Motif_94,-0.4120448
864,Muscle,Motif_94,-0.2776779
865,Neuron,Motif_94,1.1961669
866,Proliferating,Motif_94,1.2764306
867,Secretory,Motif_94,-0.4120448
868,Stromal,Motif_94,-0.3732554
869,Endothelial,Motif_96,0.25812632
870,Epithelial,Motif_96,-0.57086426
871,Erythroid,Motif_96,0.54881334
872,Germ,Motif_96,1.704374
873,Hepatocyte,Motif_96,-0.5057264
874,Immune,Motif_96,-0.79398876
875,Muscle,Motif_96,0.25641495
876,Neuron,Motif_96,0.81931394
877,Proliferating,Motif_96,0.9932117
878,Secretory,Motif_96,-0.23309086
879,Stromal,Motif_96,0.16465372
880,Endothelial,Motif_98,0.2925793
881,Epithelial,Motif_98,-0.44184688
882,Erythroid,Motif_98,-0.47517028
883,Germ,Motif_98,-0.47517028
884,Hepatocyte,Motif_98,-0.47509035
885,Immune,Motif_98,-0.47435477
886,Muscle,Motif_98,0.36907625
887,Neuron,Motif_98,1.0370837
888,Proliferating,Motif_98,0.15310973
889,Secretory,Motif_98,-0.26151368
890,Stromal,Motif_98,0.70676804
891,Endothelial,Motif_99,-0.4911832
892,Epithelial,Motif_99,-0.49491733
893,Erythroid,Motif_99,-0.5034552
894,Germ,Motif_99,-0.5034552
895,Hepatocyte,Motif_99,-0.5034552
896,Immune,Motif_99,-0.5034552
897,Muscle,Motif_99,-0.047266368
898,Neuron,Motif_99,1.4199635
899,Proliferating,Motif_99,1.2126917
900,Secretory,Motif_99,-0.5034552
901,Stromal,Motif_99,-0.018907782
902,Endothelial,Motif_100,-0.31391776
903,Epithelial,Motif_100,0.055928394
904,Erythroid,Motif_100,0.5402045
905,Germ,Motif_100,1.3450952
906,Hepatocyte,Motif_100,-0.3153355
907,Immune,Motif_100,-0.105653636
908,Muscle,Motif_100,-0.26197746
909,Neuron,Motif_100,-0.30004632
910,Proliferating,Motif_100,-0.31944904
911,Secretory,Motif_100,0.50546235
912,Stromal,Motif_100,-0.29489177
913,Endothelial,Motif_101,1.4930208
914,Epithelial,Motif_101,0.19719681
915,Erythroid,Motif_101,-0.6124719
916,Germ,Motif_101,-1.6494219
917,Hepatocyte,Motif_101,-0.9165005
918,Immune,Motif_101,-0.11961057
919,Muscle,Motif_101,0.6412203
920,Neuron,Motif_101,0.4968314
921,Proliferating,Motif_101,0.15874591
922,Secretory,Motif_101,1.2669165
923,Stromal,Motif_101,1.1353137
924,Endothelial,Motif_102,-0.0586594
925,Epithelial,Motif_102,0.35342482
926,Erythroid,Motif_102,-0.15753238
927,Germ,Motif_102,-0.7812149
928,Hepatocyte,Motif_102,0.5328393
929,Immune,Motif_102,0.20337886
930,Muscle,Motif_102,-0.011405346
931,Neuron,Motif_102,-0.48498136
932,Proliferating,Motif_102,-0.2186577
933,Secretory,Motif_102,-0.25202087
934,Stromal,Motif_102,-0.17030437
935,Endothelial,Motif_103,-0.21795902
936,Epithelial,Motif_103,0.11268867
937,Erythroid,Motif_103,-0.81125176
938,Germ,Motif_103,-1.9812576
939,Hepatocyte,Motif_103,0.82078916
940,Immune,Motif_103,0.5659981
941,Muscle,Motif_103,-0.07055447
942,Neuron,Motif_103,-0.48985028
943,Proliferating,Motif_103,-0.30118525
944,Secretory,Motif_103,-0.69201934
945,Stromal,Motif_103,0.03697285
946,Endothelial,Motif_104,0.031845976
947,Epithelial,Motif_104,0.56468576
948,Erythroid,Motif_104,-0.038977176
949,Germ,Motif_104,0.035517488
950,Hepatocyte,Motif_104,0.5323181
951,Immune,Motif_104,0.76981103
952,Muscle,Motif_104,-0.3950794
953,Neuron,Motif_104,-1.457273
954,Proliferating,Motif_104,-1.5090019
955,Secretory,Motif_104,0.5540199
956,Stromal,Motif_104,-0.3765533
957,Endothelial,Motif_105,-0.23116593
958,Epithelial,Motif_105,-0.5721347
959,Erythroid,Motif_105,-0.591664
960,Germ,Motif_105,-0.591664
961,Hepatocyte,Motif_105,-0.591664
962,Immune,Motif_105,-0.5908413
963,Muscle,Motif_105,0.17558475
964,Neuron,Motif_105,1.550158
965,Proliferating,Motif_105,1.3456911
966,Secretory,Motif_105,-0.5708505
967,Stromal,Motif_105,0.4568707
968,Endothelial,Motif_107,-0.004472136
969,Epithelial,Motif_107,-0.004472136
970,Erythroid,Motif_107,-0.004472136
971,Germ,Motif_107,-0.004472136
972,Hepatocyte,Motif_107,-0.004472136
973,Immune,Motif_107,-0.004472136
974,Muscle,Motif_107,-0.003104829
975,Neuron,Motif_107,-0.004472136
976,Proliferating,Motif_107,-0.004472136
977,Secretory,Motif_107,-0.004472136
978,Stromal,Motif_107,-0.004472136
979,Endothelial,Motif_108,0.03787054
980,Epithelial,Motif_108,0.5740309
981,Erythroid,Motif_108,0.5589569
982,Germ,Motif_108,1.4882344
983,Hepatocyte,Motif_108,-0.023050562
984,Immune,Motif_108,0.29743183
985,Muscle,Motif_108,-0.13470444
986,Neuron,Motif_108,-1.3197123
987,Proliferating,Motif_108,-1.1103944
988,Secretory,Motif_108,0.9541789
989,Stromal,Motif_108,-0.3343644
990,Endothelial,Motif_109,-0.56000435
991,Epithelial,Motif_109,-0.7102055
992,Erythroid,Motif_109,-0.64554775
993,Germ,Motif_109,-1.3429604
994,Hepatocyte,Motif_109,0.44162628
995,Immune,Motif_109,-0.12733564
996,Muscle,Motif_109,0.09268017
997,Neuron,Motif_109,1.0274297
998,Proliferating,Motif_109,1.3376178
999,Secretory,Motif_109,-1.2385129
1000,Stromal,Motif_109,-0.16597003
1001,Endothelial,Motif_110,0.096072376
1002,Epithelial,Motif_110,-0.12868278
1003,Erythroid,Motif_110,-0.21800567
1004,Germ,Motif_110,-1.2282628
1005,Hepatocyte,Motif_110,0.21978743
1006,Immune,Motif_110,-0.08049887
1007,Muscle,Motif_110,-0.096546814
1008,Neuron,Motif_110,0.83463186
1009,Proliferating,Motif_110,0.69522405
1010,Secretory,Motif_110,-0.79021895
1011,Stromal,Motif_110,-0.1274042
1012,Endothelial,Motif_111,0.39570516
1013,Epithelial,Motif_111,-0.5781439
1014,Erythroid,Motif_111,-0.6975728
1015,Germ,Motif_111,-0.70327085
1016,Hepatocyte,Motif_111,-0.6982427
1017,Immune,Motif_111,-0.6807816
1018,Muscle,Motif_111,0.34898424
1019,Neuron,Motif_111,1.5779065
1020,Proliferating,Motif_111,1.4069353
1021,Secretory,Motif_111,-0.6499434
1022,Stromal,Motif_111,0.8481913
1023,Endothelial,Motif_112,-0.06871558
1024,Epithelial,Motif_112,0.22147524
1025,Erythroid,Motif_112,-0.3017411
1026,Germ,Motif_112,-1.2377642
1027,Hepatocyte,Motif_112,0.6683377
1028,Immune,Motif_112,0.21915922
1029,Muscle,Motif_112,-0.0115918955
1030,Neuron,Motif_112,-0.2858103
1031,Proliferating,Motif_112,-0.020080758
1032,Secretory,Motif_112,-0.46974173
1033,Stromal,Motif_112,-0.16165675
1034,Endothelial,Motif_113,-0.21804945
1035,Epithelial,Motif_113,-0.21464261
1036,Erythroid,Motif_113,-0.21804945
1037,Germ,Motif_113,-0.21804945
1038,Hepatocyte,Motif_113,-0.21804945
1039,Immune,Motif_113,-0.21804945
1040,Muscle,Motif_113,-0.19492397
1041,Neuron,Motif_113,0.6000581
1042,Proliferating,Motif_113,-0.21507502
1043,Secretory,Motif_113,-0.21804945
1044,Stromal,Motif_113,-0.21400645
1045,Endothelial,Motif_114,0.40011433
1046,Epithelial,Motif_114,0.4044671
1047,Erythroid,Motif_114,0.88721377
1048,Germ,Motif_114,1.8756696
1049,Hepatocyte,Motif_114,-0.5190945
1050,Immune,Motif_114,0.048442982
1051,Muscle,Motif_114,0.024269825
1052,Neuron,Motif_114,-0.8258233
1053,Proliferating,Motif_114,-0.93909985
1054,Secretory,Motif_114,1.1340544
1055,Stromal,Motif_114,0.022328403
1056,Endothelial,Motif_115,-0.5176779
1057,Epithelial,Motif_115,-0.54547256
1058,Erythroid,Motif_115,-0.56451887
1059,Germ,Motif_115,-0.56451887
1060,Hepatocyte,Motif_115,-0.56451887
1061,Immune,Motif_115,-0.564478
1062,Muscle,Motif_115,0.114327684
1063,Neuron,Motif_115,1.5623854
1064,Proliferating,Motif_115,1.5515585
1065,Secretory,Motif_115,-0.56451887
1066,Stromal,Motif_115,0.14430365
1067,Endothelial,Motif_116,-0.5750698
1068,Epithelial,Motif_116,-0.10604722
1069,Erythroid,Motif_116,-0.29309943
1070,Germ,Motif_116,-0.9719236
1071,Hepatocyte,Motif_116,1.054989
1072,Immune,Motif_116,0.6797716
1073,Muscle,Motif_116,-0.2610238
1074,Neuron,Motif_116,-0.56531817
1075,Proliferating,Motif_116,-0.22789387
1076,Secretory,Motif_116,-0.5837751
1077,Stromal,Motif_116,-0.5358171
1078,Endothelial,Motif_117,-0.04417586
1079,Epithelial,Motif_117,-0.044104785
1080,Erythroid,Motif_117,-0.011717912
1081,Germ,Motif_117,0.050494187
1082,Hepatocyte,Motif_117,-0.04417586
1083,Immune,Motif_117,-0.04417586
1084,Muscle,Motif_117,-0.04138708
1085,Neuron,Motif_117,-0.04417586
1086,Proliferating,Motif_117,-0.04417586
1087,Secretory,Motif_117,-0.04417586
1088,Stromal,Motif_117,-0.04417586
1089,Endothelial,Motif_118,0.2280721
1090,Epithelial,Motif_118,-0.58427864
1091,Erythroid,Motif_118,-0.55816305
1092,Germ,Motif_118,-0.3971976
1093,Hepatocyte,Motif_118,-0.7036594
1094,Immune,Motif_118,-0.69212615
1095,Muscle,Motif_118,0.3501443
1096,Neuron,Motif_118,1.6189591
1097,Proliferating,Motif_118,1.5179104
1098,Secretory,Motif_118,-0.6587571
1099,Stromal,Motif_118,0.62577695
1100,Endothelial,Motif_119,-0.11843762
1101,Epithelial,Motif_119,-0.0055949837
1102,Erythroid,Motif_119,-0.11843762
1103,Germ,Motif_119,-0.10354128
1104,Hepatocyte,Motif_119,-0.118343785
1105,Immune,Motif_119,0.01363311
1106,Muscle,Motif_119,-0.1075583
1107,Neuron,Motif_119,-0.118030645
1108,Proliferating,Motif_119,-0.11843762
1109,Secretory,Motif_119,0.11267795
1110,Stromal,Motif_119,-0.10880357
1111,Endothelial,Motif_120,-0.53029025
1112,Epithelial,Motif_120,0.006288745
1113,Erythroid,Motif_120,-0.941684
1114,Germ,Motif_120,-1.5808225
1115,Hepatocyte,Motif_120,0.9958346
1116,Immune,Motif_120,0.8075741
1117,Muscle,Motif_120,-0.3577235
1118,Neuron,Motif_120,-0.67678547
1119,Proliferating,Motif_120,-0.6831396
1120,Secretory,Motif_120,-0.9799672
1121,Stromal,Motif_120,-0.3335009
1122,Endothelial,Motif_121,0.029388381
1123,Epithelial,Motif_121,-0.74100417
1124,Erythroid,Motif_121,-0.7202991
1125,Germ,Motif_121,-0.9471766
1126,Hepatocyte,Motif_121,-0.17418331
1127,Immune,Motif_121,-0.63533276
1128,Muscle,Motif_121,0.21595517
1129,Neuron,Motif_121,1.483781
1130,Proliferating,Motif_121,1.5657799
1131,Secretory,Motif_121,-0.8603666
1132,Stromal,Motif_121,0.5121678
1133,Endothelial,Motif_122,-0.53102994
1134,Epithelial,Motif_122,-0.108515486
1135,Erythroid,Motif_122,-0.7316964
1136,Germ,Motif_122,-1.9983053
1137,Hepatocyte,Motif_122,0.9778811
1138,Immune,Motif_122,0.40125608
1139,Muscle,Motif_122,-0.1686961
1140,Neuron,Motif_122,-0.15396181
1141,Proliferating,Motif_122,0.053688623
1142,Secretory,Motif_122,-1.1484846
1143,Stromal,Motif_122,-0.25166965
1144,Endothelial,Motif_123,-0.13263886
1145,Epithelial,Motif_123,-0.12960036
1146,Erythroid,Motif_123,-0.031084625
1147,Germ,Motif_123,0.03421403
1148,Hepatocyte,Motif_123,-0.13263886
1149,Immune,Motif_123,-0.13263886
1150,Muscle,Motif_123,-0.12448927
1151,Neuron,Motif_123,0.4321188
1152,Proliferating,Motif_123,-0.1325304
1153,Secretory,Motif_123,-0.13263886
1154,Stromal,Motif_123,-0.12568314
1155,Endothelial,Motif_124,0.062035214
1156,Epithelial,Motif_124,-0.55862314
1157,Erythroid,Motif_124,-0.65864044
1158,Germ,Motif_124,-0.64628726
1159,Hepatocyte,Motif_124,-0.66065717
1160,Immune,Motif_124,-0.64847255
1161,Muscle,Motif_124,0.2663658
1162,Neuron,Motif_124,1.6426761
1163,Proliferating,Motif_124,1.5270773
1164,Secretory,Motif_124,-0.62901574
1165,Stromal,Motif_124,0.5475266
1166,Endothelial,Motif_125,0.27634704
1167,Epithelial,Motif_125,-0.73295724
1168,Erythroid,Motif_125,-0.53598195
1169,Germ,Motif_125,-0.6507069
1170,Hepatocyte,Motif_125,-0.30602702
1171,Immune,Motif_125,-0.70475525
1172,Muscle,Motif_125,0.33115995
1173,Neuron,Motif_125,1.5196874
1174,Proliferating,Motif_125,1.6203246
1175,Secretory,Motif_125,-0.89235467
1176,Stromal,Motif_125,0.51757175
1177,Endothelial,Motif_127,-0.8170919
1178,Epithelial,Motif_127,0.1952428
1179,Erythroid,Motif_127,-0.2143722
1180,Germ,Motif_127,-0.20818007
1181,Hepatocyte,Motif_127,0.57778615
1182,Immune,Motif_127,0.9925972
1183,Muscle,Motif_127,-0.5967284
1184,Neuron,Motif_127,-0.8252273
1185,Proliferating,Motif_127,-0.83256936
1186,Secretory,Motif_127,-0.27535942
1187,Stromal,Motif_127,-0.8264876
