,Celltype,Motif,Influe
216,Zebrafish7,Motif_3,-0.832184
217,Zebrafish70,Motif_3,1.2749794
218,Zebrafish71,Motif_3,-0.05739251
219,Zebrafish73,Motif_3,0.18597418
220,Zebrafish74,Motif_3,0.2335655
221,Zebrafish75,Motif_3,0.18746684
222,Zebrafish77,Motif_3,-0.27546924
223,Zebrafish78,Motif_3,-0.009233234
224,Zebrafish79,Motif_3,0.14700608
225,Zebrafish8,Motif_3,-0.92088556
226,Zebrafish80,Motif_3,-0.73856354
227,Zebrafish81,Motif_3,-0.31556
228,Zebrafish83,Motif_3,1.1065825
229,Zebrafish84,Motif_3,-0.49108395
230,Zebrafish85,Motif_3,1.0427585
231,Zebrafish86,Motif_3,0.75140256
232,Zebrafish87,Motif_3,0.58712626
233,Zebrafish9,Motif_3,-0.50850177
234,Zebrafish1,Motif_4,0.8046881
235,Zebrafish10,Motif_4,-1.578791
236,Zebrafish11,Motif_4,-0.34972402
237,Zebrafish12,Motif_4,-0.4624935
238,Zebrafish13,Motif_4,0.4173115
239,Zebrafish14,Motif_4,0.25778407
240,Zebrafish15,Motif_4,-1.9394971
241,Zebrafish16,Motif_4,0.24760687
242,Zebrafish17,Motif_4,0.28209963
243,Zebrafish18,Motif_4,0.35141823
244,Zebrafish19,Motif_4,0.23449726
245,Zebrafish2,Motif_4,0.18354234
246,Zebrafish20,Motif_4,0.29483756
247,Zebrafish21,Motif_4,0.5744828
248,Zebrafish22,Motif_4,-1.160409
249,Zebrafish23,Motif_4,0.17098899
250,Zebrafish25,Motif_4,0.83379483
251,Zebrafish26,Motif_4,0.15291743
252,Zebrafish27,Motif_4,0.03589901
253,Zebrafish28,Motif_4,0.4049479
254,Zebrafish29,Motif_4,-0.2234703
255,Zebrafish3,Motif_4,-0.2897916
256,Zebrafish31,Motif_4,0.3094615
257,Zebrafish32,Motif_4,0.10052051
258,Zebrafish33,Motif_4,0.84485817
259,Zebrafish34,Motif_4,-0.32406116
260,Zebrafish35,Motif_4,0.010313437
261,Zebrafish36,Motif_4,0.29908577
262,Zebrafish38,Motif_4,-0.3411559
263,Zebrafish39,Motif_4,0.46087036
264,Zebrafish4,Motif_4,0.64817166
265,Zebrafish42,Motif_4,0.522775
266,Zebrafish43,Motif_4,-0.6015488
267,Zebrafish44,Motif_4,-1.0726703
268,Zebrafish45,Motif_4,-0.33709455
269,Zebrafish46,Motif_4,-0.6594039
270,Zebrafish47,Motif_4,-0.2798222
271,Zebrafish48,Motif_4,-0.18985629
272,Zebrafish49,Motif_4,-0.93962324
273,Zebrafish5,Motif_4,0.8424698
274,Zebrafish50,Motif_4,-0.05142994
275,Zebrafish51,Motif_4,0.49481425
276,Zebrafish52,Motif_4,0.3749819
277,Zebrafish53,Motif_4,0.07536362
278,Zebrafish54,Motif_4,-1.2942839
279,Zebrafish55,Motif_4,0.28409868
280,Zebrafish57,Motif_4,-0.17545325
281,Zebrafish58,Motif_4,0.2023466
282,Zebrafish59,Motif_4,-1.1693001
283,Zebrafish6,Motif_4,0.14109099
284,Zebrafish60,Motif_4,-0.25510454
285,Zebrafish61,Motif_4,-0.18864048
286,Zebrafish62,Motif_4,-0.71237576
287,Zebrafish63,Motif_4,-0.1389881
288,Zebrafish64,Motif_4,0.106058955
289,Zebrafish65,Motif_4,-1.0005683
290,Zebrafish66,Motif_4,0.19823395
291,Zebrafish67,Motif_4,-0.9372124
292,Zebrafish68,Motif_4,0.6303149
293,Zebrafish69,Motif_4,0.12418397
294,Zebrafish7,Motif_4,0.8116398
295,Zebrafish70,Motif_4,-1.1007434
296,Zebrafish71,Motif_4,-0.5191639
297,Zebrafish73,Motif_4,-0.13962069
298,Zebrafish74,Motif_4,-0.8211743
299,Zebrafish75,Motif_4,0.18928668
300,Zebrafish77,Motif_4,-0.10781419
301,Zebrafish78,Motif_4,0.01719025
302,Zebrafish79,Motif_4,-0.49589324
303,Zebrafish8,Motif_4,0.78157645
304,Zebrafish80,Motif_4,0.5223512
305,Zebrafish81,Motif_4,0.15489009
306,Zebrafish83,Motif_4,-0.6890796
307,Zebrafish84,Motif_4,0.6201227
308,Zebrafish85,Motif_4,-0.5216397
309,Zebrafish86,Motif_4,-1.2148521
310,Zebrafish87,Motif_4,-1.7136594
311,Zebrafish9,Motif_4,0.013219268
312,Zebrafish1,Motif_5,0.9824625
313,Zebrafish10,Motif_5,-1.9776841
314,Zebrafish11,Motif_5,-0.66320395
315,Zebrafish12,Motif_5,-0.55257595
316,Zebrafish13,Motif_5,0.8109108
317,Zebrafish14,Motif_5,-0.14361148
