,Celltype,Motif,Influe
697,Zebrafish84,Motif_13,0.0
698,Zebrafish85,Motif_13,0.0
699,Zebrafish86,Motif_13,0.0
700,Zebrafish87,Motif_13,0.0
701,Zebrafish9,Motif_13,0.0
702,Zebrafish1,Motif_16,1.0
703,Zebrafish10,Motif_16,0.0
704,Zebrafish13,Motif_16,1.0
705,Zebrafish14,Motif_16,0.0
706,Zebrafish15,Motif_16,0.0
707,Zebrafish17,Motif_16,0.0
708,Zebrafish2,Motif_16,1.0
709,Zebrafish20,Motif_16,0.0
710,Zebrafish21,Motif_16,0.0
711,Zebrafish22,Motif_16,0.0
712,Zebrafish23,Motif_16,1.0
713,Zebrafish25,Motif_16,1.0
714,Zebrafish26,Motif_16,0.0
715,Zebrafish28,Motif_16,1.0
716,Zebrafish29,Motif_16,0.0
717,Zebrafish31,Motif_16,1.0
718,Zebrafish32,Motif_16,1.0
719,Zebrafish33,Motif_16,1.0
720,Zebrafish36,Motif_16,0.0
721,Zebrafish39,Motif_16,0.0
722,Zebrafish4,Motif_16,1.0
723,Zebrafish42,Motif_16,0.0
724,Zebrafish43,Motif_16,0.0
725,Zebrafish44,Motif_16,0.0
726,Zebrafish46,Motif_16,0.0
727,Zebrafish47,Motif_16,0.0
728,Zebrafish49,Motif_16,0.0
729,Zebrafish5,Motif_16,0.0
730,Zebrafish50,Motif_16,1.0
731,Zebrafish52,Motif_16,0.0
732,Zebrafish53,Motif_16,0.0
733,Zebrafish54,Motif_16,0.0
734,Zebrafish55,Motif_16,0.0
735,Zebrafish58,Motif_16,0.0
736,Zebrafish59,Motif_16,0.0
737,Zebrafish6,Motif_16,0.0
738,Zebrafish61,Motif_16,1.0
739,Zebrafish63,Motif_16,0.0
740,Zebrafish65,Motif_16,0.0
741,Zebrafish68,Motif_16,0.0
742,Zebrafish69,Motif_16,0.0
743,Zebrafish7,Motif_16,1.0
744,Zebrafish70,Motif_16,0.0
745,Zebrafish71,Motif_16,0.0
746,Zebrafish77,Motif_16,0.0
747,Zebrafish78,Motif_16,0.0
748,Zebrafish8,Motif_16,1.0
749,Zebrafish80,Motif_16,0.0
750,Zebrafish83,Motif_16,0.0
751,Zebrafish84,Motif_16,0.0
752,Zebrafish85,Motif_16,0.0
753,Zebrafish86,Motif_16,0.0
754,Zebrafish87,Motif_16,0.0
755,Zebrafish9,Motif_16,1.0
756,Zebrafish1,Motif_17,0.0
757,Zebrafish10,Motif_17,0.0
758,Zebrafish13,Motif_17,1.0
759,Zebrafish14,Motif_17,0.0
760,Zebrafish15,Motif_17,0.0
761,Zebrafish17,Motif_17,1.0
762,Zebrafish2,Motif_17,0.0
763,Zebrafish20,Motif_17,1.0
764,Zebrafish21,Motif_17,0.0
765,Zebrafish22,Motif_17,0.0
766,Zebrafish23,Motif_17,0.0
767,Zebrafish25,Motif_17,1.0
768,Zebrafish26,Motif_17,0.0
769,Zebrafish28,Motif_17,0.0
770,Zebrafish29,Motif_17,1.0
771,Zebrafish31,Motif_17,0.0
772,Zebrafish32,Motif_17,0.0
773,Zebrafish33,Motif_17,1.0
774,Zebrafish36,Motif_17,0.0
775,Zebrafish39,Motif_17,0.0
776,Zebrafish4,Motif_17,0.0
777,Zebrafish42,Motif_17,1.0
778,Zebrafish43,Motif_17,0.0
779,Zebrafish44,Motif_17,0.0
780,Zebrafish46,Motif_17,1.0
781,Zebrafish47,Motif_17,0.0
782,Zebrafish49,Motif_17,0.0
783,Zebrafish5,Motif_17,0.0
784,Zebrafish50,Motif_17,0.0
785,Zebrafish52,Motif_17,0.0
786,Zebrafish53,Motif_17,1.0
787,Zebrafish54,Motif_17,0.0
788,Zebrafish55,Motif_17,0.0
789,Zebrafish58,Motif_17,0.0
790,Zebrafish59,Motif_17,0.0
791,Zebrafish6,Motif_17,1.0
792,Zebrafish61,Motif_17,0.0
793,Zebrafish63,Motif_17,1.0
794,Zebrafish65,Motif_17,0.0
795,Zebrafish68,Motif_17,0.0
796,Zebrafish69,Motif_17,0.0
797,Zebrafish7,Motif_17,1.0
798,Zebrafish70,Motif_17,0.0
799,Zebrafish71,Motif_17,0.0
800,Zebrafish77,Motif_17,0.0
801,Zebrafish78,Motif_17,0.0
802,Zebrafish8,Motif_17,1.0
803,Zebrafish80,Motif_17,1.0
804,Zebrafish83,Motif_17,0.0
805,Zebrafish84,Motif_17,1.0
806,Zebrafish85,Motif_17,0.0
807,Zebrafish86,Motif_17,0.0
808,Zebrafish87,Motif_17,0.0
809,Zebrafish9,Motif_17,0.0
810,Zebrafish1,Motif_18,1.0
811,Zebrafish10,Motif_18,0.0
812,Zebrafish13,Motif_18,0.0
813,Zebrafish14,Motif_18,0.0
814,Zebrafish15,Motif_18,0.0
815,Zebrafish17,Motif_18,1.0
816,Zebrafish2,Motif_18,0.0
817,Zebrafish20,Motif_18,1.0
818,Zebrafish21,Motif_18,0.0
819,Zebrafish22,Motif_18,0.0
820,Zebrafish23,Motif_18,0.0
821,Zebrafish25,Motif_18,1.0
822,Zebrafish26,Motif_18,0.0
823,Zebrafish28,Motif_18,0.0
824,Zebrafish29,Motif_18,0.0
825,Zebrafish31,Motif_18,0.0
826,Zebrafish32,Motif_18,0.0
827,Zebrafish33,Motif_18,1.0
828,Zebrafish36,Motif_18,0.0
829,Zebrafish39,Motif_18,1.0
830,Zebrafish4,Motif_18,0.0
831,Zebrafish42,Motif_18,1.0
832,Zebrafish43,Motif_18,0.0
833,Zebrafish44,Motif_18,0.0
834,Zebrafish46,Motif_18,0.0
835,Zebrafish47,Motif_18,0.0
836,Zebrafish49,Motif_18,0.0
837,Zebrafish5,Motif_18,1.0
838,Zebrafish50,Motif_18,0.0
839,Zebrafish52,Motif_18,1.0
840,Zebrafish53,Motif_18,1.0
841,Zebrafish54,Motif_18,0.0
842,Zebrafish55,Motif_18,0.0
843,Zebrafish58,Motif_18,0.0
844,Zebrafish59,Motif_18,0.0
845,Zebrafish6,Motif_18,1.0
846,Zebrafish61,Motif_18,0.0
847,Zebrafish63,Motif_18,0.0
848,Zebrafish65,Motif_18,0.0
849,Zebrafish68,Motif_18,0.0
850,Zebrafish69,Motif_18,0.0
851,Zebrafish7,Motif_18,1.0
852,Zebrafish70,Motif_18,0.0
853,Zebrafish71,Motif_18,0.0
854,Zebrafish77,Motif_18,0.0
855,Zebrafish78,Motif_18,0.0
856,Zebrafish8,Motif_18,1.0
857,Zebrafish80,Motif_18,1.0
858,Zebrafish83,Motif_18,0.0
859,Zebrafish84,Motif_18,1.0
860,Zebrafish85,Motif_18,0.0
861,Zebrafish86,Motif_18,0.0
862,Zebrafish87,Motif_18,0.0
863,Zebrafish9,Motif_18,0.0
864,Zebrafish1,Motif_19,0.0
865,Zebrafish10,Motif_19,1.0
866,Zebrafish13,Motif_19,0.0
867,Zebrafish14,Motif_19,1.0
868,Zebrafish15,Motif_19,0.0
869,Zebrafish17,Motif_19,0.0
870,Zebrafish2,Motif_19,1.0
871,Zebrafish20,Motif_19,0.0
872,Zebrafish21,Motif_19,1.0
873,Zebrafish22,Motif_19,0.0
874,Zebrafish23,Motif_19,1.0
875,Zebrafish25,Motif_19,0.0
876,Zebrafish26,Motif_19,0.0
877,Zebrafish28,Motif_19,1.0
878,Zebrafish29,Motif_19,0.0
879,Zebrafish31,Motif_19,1.0
880,Zebrafish32,Motif_19,0.0
881,Zebrafish33,Motif_19,0.0
882,Zebrafish36,Motif_19,1.0
883,Zebrafish39,Motif_19,0.0
884,Zebrafish4,Motif_19,1.0
885,Zebrafish42,Motif_19,0.0
886,Zebrafish43,Motif_19,0.0
887,Zebrafish44,Motif_19,0.0
888,Zebrafish46,Motif_19,0.0
889,Zebrafish47,Motif_19,0.0
890,Zebrafish49,Motif_19,0.0
891,Zebrafish5,Motif_19,0.0
892,Zebrafish50,Motif_19,0.0
893,Zebrafish52,Motif_19,0.0
894,Zebrafish53,Motif_19,0.0
895,Zebrafish54,Motif_19,0.0
896,Zebrafish55,Motif_19,1.0
897,Zebrafish58,Motif_19,1.0
898,Zebrafish59,Motif_19,1.0
899,Zebrafish6,Motif_19,0.0
900,Zebrafish61,Motif_19,0.0
901,Zebrafish63,Motif_19,0.0
902,Zebrafish65,Motif_19,1.0
903,Zebrafish68,Motif_19,0.0
904,Zebrafish69,Motif_19,1.0
905,Zebrafish7,Motif_19,0.0
906,Zebrafish70,Motif_19,0.0
907,Zebrafish71,Motif_19,1.0
908,Zebrafish77,Motif_19,1.0
909,Zebrafish78,Motif_19,0.0
910,Zebrafish8,Motif_19,0.0
911,Zebrafish80,Motif_19,0.0
912,Zebrafish83,Motif_19,0.0
913,Zebrafish84,Motif_19,0.0
914,Zebrafish85,Motif_19,0.0
915,Zebrafish86,Motif_19,0.0
916,Zebrafish87,Motif_19,0.0
917,Zebrafish9,Motif_19,0.0
918,Zebrafish1,Motif_20,0.0
919,Zebrafish10,Motif_20,1.0
920,Zebrafish13,Motif_20,0.0
921,Zebrafish14,Motif_20,0.0
922,Zebrafish15,Motif_20,1.0
923,Zebrafish17,Motif_20,1.0
924,Zebrafish2,Motif_20,0.0
925,Zebrafish20,Motif_20,0.0
926,Zebrafish21,Motif_20,0.0
927,Zebrafish22,Motif_20,1.0
928,Zebrafish23,Motif_20,0.0
929,Zebrafish25,Motif_20,0.0
930,Zebrafish26,Motif_20,0.0
931,Zebrafish28,Motif_20,0.0
932,Zebrafish29,Motif_20,1.0
933,Zebrafish31,Motif_20,0.0
934,Zebrafish32,Motif_20,0.0
935,Zebrafish33,Motif_20,0.0
936,Zebrafish36,Motif_20,0.0
937,Zebrafish39,Motif_20,0.0
938,Zebrafish4,Motif_20,0.0
939,Zebrafish42,Motif_20,0.0
940,Zebrafish43,Motif_20,1.0
941,Zebrafish44,Motif_20,1.0
942,Zebrafish46,Motif_20,1.0
943,Zebrafish47,Motif_20,1.0
944,Zebrafish49,Motif_20,1.0
945,Zebrafish5,Motif_20,0.0
946,Zebrafish50,Motif_20,0.0
947,Zebrafish52,Motif_20,0.0
948,Zebrafish53,Motif_20,1.0
949,Zebrafish54,Motif_20,0.0
950,Zebrafish55,Motif_20,0.0
951,Zebrafish58,Motif_20,0.0
952,Zebrafish59,Motif_20,0.0
953,Zebrafish6,Motif_20,1.0
954,Zebrafish61,Motif_20,0.0
955,Zebrafish63,Motif_20,1.0
956,Zebrafish65,Motif_20,0.0
957,Zebrafish68,Motif_20,0.0
958,Zebrafish69,Motif_20,0.0
959,Zebrafish7,Motif_20,0.0
960,Zebrafish70,Motif_20,1.0
961,Zebrafish71,Motif_20,0.0
962,Zebrafish77,Motif_20,0.0
963,Zebrafish78,Motif_20,0.0
964,Zebrafish8,Motif_20,0.0
965,Zebrafish80,Motif_20,1.0
966,Zebrafish83,Motif_20,0.0
967,Zebrafish84,Motif_20,0.0
968,Zebrafish85,Motif_20,1.0
969,Zebrafish86,Motif_20,0.0
970,Zebrafish87,Motif_20,0.0
971,Zebrafish9,Motif_20,0.0
972,Zebrafish1,Motif_21,0.0
973,Zebrafish10,Motif_21,1.0
974,Zebrafish13,Motif_21,0.0
975,Zebrafish14,Motif_21,0.0
976,Zebrafish15,Motif_21,1.0
977,Zebrafish17,Motif_21,1.0
978,Zebrafish2,Motif_21,0.0
979,Zebrafish20,Motif_21,0.0
980,Zebrafish21,Motif_21,0.0
981,Zebrafish22,Motif_21,1.0
982,Zebrafish23,Motif_21,0.0
983,Zebrafish25,Motif_21,0.0
984,Zebrafish26,Motif_21,0.0
985,Zebrafish28,Motif_21,0.0
986,Zebrafish29,Motif_21,1.0
987,Zebrafish31,Motif_21,0.0
988,Zebrafish32,Motif_21,0.0
989,Zebrafish33,Motif_21,0.0
990,Zebrafish36,Motif_21,0.0
991,Zebrafish39,Motif_21,0.0
992,Zebrafish4,Motif_21,0.0
993,Zebrafish42,Motif_21,0.0
994,Zebrafish43,Motif_21,1.0
995,Zebrafish44,Motif_21,1.0
996,Zebrafish46,Motif_21,1.0
997,Zebrafish47,Motif_21,1.0
998,Zebrafish49,Motif_21,1.0
999,Zebrafish5,Motif_21,0.0
1000,Zebrafish50,Motif_21,0.0
1001,Zebrafish52,Motif_21,0.0
1002,Zebrafish53,Motif_21,1.0
1003,Zebrafish54,Motif_21,0.0
1004,Zebrafish55,Motif_21,0.0
1005,Zebrafish58,Motif_21,0.0
1006,Zebrafish59,Motif_21,0.0
1007,Zebrafish6,Motif_21,1.0
1008,Zebrafish61,Motif_21,0.0
1009,Zebrafish63,Motif_21,1.0
1010,Zebrafish65,Motif_21,0.0
1011,Zebrafish68,Motif_21,0.0
1012,Zebrafish69,Motif_21,0.0
1013,Zebrafish7,Motif_21,0.0
1014,Zebrafish70,Motif_21,1.0
1015,Zebrafish71,Motif_21,0.0
1016,Zebrafish77,Motif_21,0.0
1017,Zebrafish78,Motif_21,0.0
1018,Zebrafish8,Motif_21,0.0
1019,Zebrafish80,Motif_21,0.0
1020,Zebrafish83,Motif_21,0.0
1021,Zebrafish84,Motif_21,0.0
1022,Zebrafish85,Motif_21,0.0
1023,Zebrafish86,Motif_21,0.0
1024,Zebrafish87,Motif_21,1.0
1025,Zebrafish9,Motif_21,0.0
1026,Zebrafish1,Motif_22,0.0
1027,Zebrafish10,Motif_22,0.0
1028,Zebrafish13,Motif_22,0.0
1029,Zebrafish14,Motif_22,0.0
1030,Zebrafish15,Motif_22,1.0
1031,Zebrafish17,Motif_22,0.0
1032,Zebrafish2,Motif_22,0.0
1033,Zebrafish20,Motif_22,0.0
1034,Zebrafish21,Motif_22,0.0
1035,Zebrafish22,Motif_22,0.0
1036,Zebrafish23,Motif_22,0.0
1037,Zebrafish25,Motif_22,0.0
1038,Zebrafish26,Motif_22,0.0
1039,Zebrafish28,Motif_22,0.0
1040,Zebrafish29,Motif_22,0.0
1041,Zebrafish31,Motif_22,0.0
1042,Zebrafish32,Motif_22,0.0
1043,Zebrafish33,Motif_22,0.0
1044,Zebrafish36,Motif_22,0.0
1045,Zebrafish39,Motif_22,0.0
1046,Zebrafish4,Motif_22,0.0
1047,Zebrafish42,Motif_22,0.0
1048,Zebrafish43,Motif_22,0.0
1049,Zebrafish44,Motif_22,0.0
1050,Zebrafish46,Motif_22,0.0
1051,Zebrafish47,Motif_22,0.0
1052,Zebrafish49,Motif_22,0.0
1053,Zebrafish5,Motif_22,0.0
1054,Zebrafish50,Motif_22,0.0
1055,Zebrafish52,Motif_22,0.0
1056,Zebrafish53,Motif_22,0.0
1057,Zebrafish54,Motif_22,0.0
1058,Zebrafish55,Motif_22,0.0
1059,Zebrafish58,Motif_22,0.0
1060,Zebrafish59,Motif_22,0.0
1061,Zebrafish6,Motif_22,0.0
1062,Zebrafish61,Motif_22,0.0
1063,Zebrafish63,Motif_22,0.0
1064,Zebrafish65,Motif_22,0.0
1065,Zebrafish68,Motif_22,0.0
1066,Zebrafish69,Motif_22,0.0
1067,Zebrafish7,Motif_22,0.0
1068,Zebrafish70,Motif_22,0.0
1069,Zebrafish71,Motif_22,0.0
1070,Zebrafish77,Motif_22,0.0
1071,Zebrafish78,Motif_22,0.0
1072,Zebrafish8,Motif_22,0.0
1073,Zebrafish80,Motif_22,0.0
1074,Zebrafish83,Motif_22,0.0
1075,Zebrafish84,Motif_22,0.0
1076,Zebrafish85,Motif_22,0.0
1077,Zebrafish86,Motif_22,0.0
1078,Zebrafish87,Motif_22,0.0
1079,Zebrafish9,Motif_22,0.0
1080,Zebrafish1,Motif_23,1.0
1081,Zebrafish10,Motif_23,0.0
1082,Zebrafish13,Motif_23,0.0
1083,Zebrafish14,Motif_23,1.0
1084,Zebrafish15,Motif_23,0.0
1085,Zebrafish17,Motif_23,0.0
1086,Zebrafish2,Motif_23,1.0
1087,Zebrafish20,Motif_23,0.0
1088,Zebrafish21,Motif_23,1.0
1089,Zebrafish22,Motif_23,0.0
1090,Zebrafish23,Motif_23,1.0
1091,Zebrafish25,Motif_23,0.0
1092,Zebrafish26,Motif_23,0.0
1093,Zebrafish28,Motif_23,1.0
1094,Zebrafish29,Motif_23,0.0
1095,Zebrafish31,Motif_23,1.0
1096,Zebrafish32,Motif_23,0.0
1097,Zebrafish33,Motif_23,0.0
1098,Zebrafish36,Motif_23,1.0
1099,Zebrafish39,Motif_23,0.0
1100,Zebrafish4,Motif_23,1.0
1101,Zebrafish42,Motif_23,0.0
1102,Zebrafish43,Motif_23,0.0
1103,Zebrafish44,Motif_23,0.0
1104,Zebrafish46,Motif_23,0.0
1105,Zebrafish47,Motif_23,0.0
1106,Zebrafish49,Motif_23,0.0
1107,Zebrafish5,Motif_23,1.0
1108,Zebrafish50,Motif_23,0.0
1109,Zebrafish52,Motif_23,0.0
1110,Zebrafish53,Motif_23,0.0
1111,Zebrafish54,Motif_23,0.0
1112,Zebrafish55,Motif_23,1.0
1113,Zebrafish58,Motif_23,1.0
1114,Zebrafish59,Motif_23,0.0
1115,Zebrafish6,Motif_23,0.0
1116,Zebrafish61,Motif_23,0.0
1117,Zebrafish63,Motif_23,0.0
1118,Zebrafish65,Motif_23,0.0
1119,Zebrafish68,Motif_23,1.0
1120,Zebrafish69,Motif_23,1.0
1121,Zebrafish7,Motif_23,0.0
1122,Zebrafish70,Motif_23,0.0
1123,Zebrafish71,Motif_23,0.0
1124,Zebrafish77,Motif_23,0.0
1125,Zebrafish78,Motif_23,0.0
1126,Zebrafish8,Motif_23,0.0
1127,Zebrafish80,Motif_23,0.0
1128,Zebrafish83,Motif_23,0.0
1129,Zebrafish84,Motif_23,0.0
1130,Zebrafish85,Motif_23,0.0
1131,Zebrafish86,Motif_23,0.0
1132,Zebrafish87,Motif_23,0.0
1133,Zebrafish9,Motif_23,0.0
1134,Zebrafish1,Motif_24,1.0
1135,Zebrafish10,Motif_24,0.0
1136,Zebrafish13,Motif_24,1.0
1137,Zebrafish14,Motif_24,0.0
1138,Zebrafish15,Motif_24,0.0
1139,Zebrafish17,Motif_24,1.0
1140,Zebrafish2,Motif_24,0.0
1141,Zebrafish20,Motif_24,1.0
1142,Zebrafish21,Motif_24,0.0
1143,Zebrafish22,Motif_24,0.0
1144,Zebrafish23,Motif_24,0.0
1145,Zebrafish25,Motif_24,1.0
1146,Zebrafish26,Motif_24,0.0
1147,Zebrafish28,Motif_24,0.0
1148,Zebrafish29,Motif_24,0.0
1149,Zebrafish31,Motif_24,0.0
1150,Zebrafish32,Motif_24,0.0
1151,Zebrafish33,Motif_24,1.0
1152,Zebrafish36,Motif_24,0.0
1153,Zebrafish39,Motif_24,1.0
1154,Zebrafish4,Motif_24,1.0
1155,Zebrafish42,Motif_24,1.0
1156,Zebrafish43,Motif_24,0.0
1157,Zebrafish44,Motif_24,0.0
1158,Zebrafish46,Motif_24,0.0
1159,Zebrafish47,Motif_24,0.0
1160,Zebrafish49,Motif_24,0.0
1161,Zebrafish5,Motif_24,1.0
1162,Zebrafish50,Motif_24,0.0
1163,Zebrafish52,Motif_24,1.0
1164,Zebrafish53,Motif_24,0.0
1165,Zebrafish54,Motif_24,0.0
1166,Zebrafish55,Motif_24,0.0
1167,Zebrafish58,Motif_24,0.0
1168,Zebrafish59,Motif_24,0.0
1169,Zebrafish6,Motif_24,1.0
1170,Zebrafish61,Motif_24,0.0
1171,Zebrafish63,Motif_24,0.0
1172,Zebrafish65,Motif_24,0.0
1173,Zebrafish68,Motif_24,0.0
1174,Zebrafish69,Motif_24,0.0
1175,Zebrafish7,Motif_24,1.0
1176,Zebrafish70,Motif_24,0.0
1177,Zebrafish71,Motif_24,0.0
1178,Zebrafish77,Motif_24,0.0
1179,Zebrafish78,Motif_24,0.0
1180,Zebrafish8,Motif_24,1.0
1181,Zebrafish80,Motif_24,1.0
1182,Zebrafish83,Motif_24,0.0
1183,Zebrafish84,Motif_24,1.0
1184,Zebrafish85,Motif_24,0.0
1185,Zebrafish86,Motif_24,0.0
1186,Zebrafish87,Motif_24,0.0
1187,Zebrafish9,Motif_24,0.0
1188,Zebrafish1,Motif_25,0.0
1189,Zebrafish10,Motif_25,1.0
1190,Zebrafish13,Motif_25,0.0
1191,Zebrafish14,Motif_25,0.0
1192,Zebrafish15,Motif_25,1.0
1193,Zebrafish17,Motif_25,0.0
1194,Zebrafish2,Motif_25,0.0
1195,Zebrafish20,Motif_25,0.0
1196,Zebrafish21,Motif_25,0.0
1197,Zebrafish22,Motif_25,1.0
1198,Zebrafish23,Motif_25,0.0
1199,Zebrafish25,Motif_25,0.0
1200,Zebrafish26,Motif_25,0.0
1201,Zebrafish28,Motif_25,0.0
1202,Zebrafish29,Motif_25,0.0
1203,Zebrafish31,Motif_25,0.0
1204,Zebrafish32,Motif_25,0.0
1205,Zebrafish33,Motif_25,0.0
1206,Zebrafish36,Motif_25,0.0
1207,Zebrafish39,Motif_25,0.0
1208,Zebrafish4,Motif_25,0.0
1209,Zebrafish42,Motif_25,0.0
1210,Zebrafish43,Motif_25,1.0
1211,Zebrafish44,Motif_25,1.0
1212,Zebrafish46,Motif_25,0.0
1213,Zebrafish47,Motif_25,1.0
1214,Zebrafish49,Motif_25,0.0
1215,Zebrafish5,Motif_25,0.0
1216,Zebrafish50,Motif_25,0.0
1217,Zebrafish52,Motif_25,0.0
1218,Zebrafish53,Motif_25,1.0
1219,Zebrafish54,Motif_25,1.0
1220,Zebrafish55,Motif_25,0.0
1221,Zebrafish58,Motif_25,0.0
1222,Zebrafish59,Motif_25,0.0
1223,Zebrafish6,Motif_25,0.0
1224,Zebrafish61,Motif_25,0.0
1225,Zebrafish63,Motif_25,0.0
1226,Zebrafish65,Motif_25,1.0
1227,Zebrafish68,Motif_25,0.0
1228,Zebrafish69,Motif_25,0.0
1229,Zebrafish7,Motif_25,0.0
1230,Zebrafish70,Motif_25,1.0
1231,Zebrafish71,Motif_25,0.0
1232,Zebrafish77,Motif_25,0.0
1233,Zebrafish78,Motif_25,0.0
1234,Zebrafish8,Motif_25,0.0
1235,Zebrafish80,Motif_25,0.0
1236,Zebrafish83,Motif_25,1.0
1237,Zebrafish84,Motif_25,0.0
1238,Zebrafish85,Motif_25,1.0
1239,Zebrafish86,Motif_25,0.0
1240,Zebrafish87,Motif_25,1.0
1241,Zebrafish9,Motif_25,0.0
1242,Zebrafish1,Motif_26,0.0
1243,Zebrafish10,Motif_26,0.0
1244,Zebrafish13,Motif_26,0.0
1245,Zebrafish14,Motif_26,0.0
1246,Zebrafish15,Motif_26,0.0
1247,Zebrafish17,Motif_26,0.0
1248,Zebrafish2,Motif_26,0.0
1249,Zebrafish20,Motif_26,0.0
1250,Zebrafish21,Motif_26,0.0
1251,Zebrafish22,Motif_26,0.0
1252,Zebrafish23,Motif_26,0.0
1253,Zebrafish25,Motif_26,0.0
1254,Zebrafish26,Motif_26,0.0
1255,Zebrafish28,Motif_26,0.0
1256,Zebrafish29,Motif_26,0.0
1257,Zebrafish31,Motif_26,0.0
1258,Zebrafish32,Motif_26,0.0
1259,Zebrafish33,Motif_26,0.0
1260,Zebrafish36,Motif_26,0.0
1261,Zebrafish39,Motif_26,0.0
1262,Zebrafish4,Motif_26,0.0
1263,Zebrafish42,Motif_26,0.0
1264,Zebrafish43,Motif_26,0.0
1265,Zebrafish44,Motif_26,0.0
1266,Zebrafish46,Motif_26,0.0
1267,Zebrafish47,Motif_26,0.0
1268,Zebrafish49,Motif_26,0.0
1269,Zebrafish5,Motif_26,0.0
1270,Zebrafish50,Motif_26,0.0
1271,Zebrafish52,Motif_26,0.0
1272,Zebrafish53,Motif_26,0.0
1273,Zebrafish54,Motif_26,0.0
1274,Zebrafish55,Motif_26,0.0
1275,Zebrafish58,Motif_26,0.0
1276,Zebrafish59,Motif_26,0.0
1277,Zebrafish6,Motif_26,0.0
1278,Zebrafish61,Motif_26,0.0
1279,Zebrafish63,Motif_26,0.0
1280,Zebrafish65,Motif_26,0.0
1281,Zebrafish68,Motif_26,0.0
1282,Zebrafish69,Motif_26,0.0
1283,Zebrafish7,Motif_26,0.0
1284,Zebrafish70,Motif_26,0.0
1285,Zebrafish71,Motif_26,0.0
1286,Zebrafish77,Motif_26,0.0
1287,Zebrafish78,Motif_26,0.0
1288,Zebrafish8,Motif_26,0.0
1289,Zebrafish80,Motif_26,0.0
1290,Zebrafish83,Motif_26,0.0
1291,Zebrafish84,Motif_26,0.0
1292,Zebrafish85,Motif_26,0.0
1293,Zebrafish86,Motif_26,0.0
1294,Zebrafish87,Motif_26,0.0
1295,Zebrafish9,Motif_26,0.0
1296,Zebrafish1,Motif_27,0.0
1297,Zebrafish10,Motif_27,0.0
1298,Zebrafish13,Motif_27,1.0
1299,Zebrafish14,Motif_27,0.0
1300,Zebrafish15,Motif_27,0.0
1301,Zebrafish17,Motif_27,1.0
1302,Zebrafish2,Motif_27,0.0
1303,Zebrafish20,Motif_27,1.0
1304,Zebrafish21,Motif_27,0.0
1305,Zebrafish22,Motif_27,0.0
1306,Zebrafish23,Motif_27,0.0
1307,Zebrafish25,Motif_27,0.0
1308,Zebrafish26,Motif_27,1.0
1309,Zebrafish28,Motif_27,0.0
1310,Zebrafish29,Motif_27,1.0
1311,Zebrafish31,Motif_27,0.0
1312,Zebrafish32,Motif_27,0.0
1313,Zebrafish33,Motif_27,0.0
1314,Zebrafish36,Motif_27,0.0
1315,Zebrafish39,Motif_27,0.0
1316,Zebrafish4,Motif_27,0.0
1317,Zebrafish42,Motif_27,0.0
1318,Zebrafish43,Motif_27,1.0
1319,Zebrafish44,Motif_27,0.0
1320,Zebrafish46,Motif_27,0.0
1321,Zebrafish47,Motif_27,0.0
1322,Zebrafish49,Motif_27,0.0
1323,Zebrafish5,Motif_27,0.0
1324,Zebrafish50,Motif_27,0.0
1325,Zebrafish52,Motif_27,1.0
1326,Zebrafish53,Motif_27,1.0
1327,Zebrafish54,Motif_27,0.0
1328,Zebrafish55,Motif_27,0.0
1329,Zebrafish58,Motif_27,0.0
1330,Zebrafish59,Motif_27,0.0
1331,Zebrafish6,Motif_27,1.0
1332,Zebrafish61,Motif_27,0.0
1333,Zebrafish63,Motif_27,1.0
1334,Zebrafish65,Motif_27,0.0
1335,Zebrafish68,Motif_27,0.0
1336,Zebrafish69,Motif_27,0.0
1337,Zebrafish7,Motif_27,0.0
1338,Zebrafish70,Motif_27,0.0
1339,Zebrafish71,Motif_27,0.0
1340,Zebrafish77,Motif_27,0.0
1341,Zebrafish78,Motif_27,0.0
1342,Zebrafish8,Motif_27,1.0
1343,Zebrafish80,Motif_27,1.0
1344,Zebrafish83,Motif_27,0.0
1345,Zebrafish84,Motif_27,0.0
1346,Zebrafish85,Motif_27,0.0
1347,Zebrafish86,Motif_27,0.0
1348,Zebrafish87,Motif_27,0.0
1349,Zebrafish9,Motif_27,0.0
1350,Zebrafish1,Motif_28,0.0
1351,Zebrafish10,Motif_28,0.0
1352,Zebrafish13,Motif_28,0.0
1353,Zebrafish14,Motif_28,1.0
1354,Zebrafish15,Motif_28,0.0
1355,Zebrafish17,Motif_28,0.0
1356,Zebrafish2,Motif_28,1.0
1357,Zebrafish20,Motif_28,0.0
1358,Zebrafish21,Motif_28,1.0
1359,Zebrafish22,Motif_28,0.0
1360,Zebrafish23,Motif_28,1.0
1361,Zebrafish25,Motif_28,0.0
1362,Zebrafish26,Motif_28,0.0
1363,Zebrafish28,Motif_28,1.0
1364,Zebrafish29,Motif_28,0.0
1365,Zebrafish31,Motif_28,1.0
1366,Zebrafish32,Motif_28,1.0
1367,Zebrafish33,Motif_28,0.0
1368,Zebrafish36,Motif_28,1.0
1369,Zebrafish39,Motif_28,0.0
1370,Zebrafish4,Motif_28,0.0
1371,Zebrafish42,Motif_28,0.0
1372,Zebrafish43,Motif_28,0.0
1373,Zebrafish44,Motif_28,0.0
1374,Zebrafish46,Motif_28,0.0
1375,Zebrafish47,Motif_28,0.0
1376,Zebrafish49,Motif_28,0.0
