,type,eta
0,eta,0.6119962141898468
1,eta,0.6883554133546403
2,eta,0.6990449741344591
3,eta,0.5938018673095622
4,eta,0.5631698895616852
5,eta,0.551055716002113
6,eta,0.6378568073439775
7,eta,0.5308659298914129
8,eta,0.7776536521023353
9,eta,0.5898198342823286
10,eta,0.7920323888916169
11,eta,0.779611277655489
12,eta,0.5042683748350585
13,eta,0.8211505906592409
14,eta,0.6572740838204937
15,eta,0.6706674764509899
16,eta,0.59179836293655
17,eta,0.7380998764818237
18,eta,0.5450910996301107
19,eta,0.7055234492737321
20,eta,0.7798233215786997
21,eta,0.7735876630084606
22,eta,0.5322348134889592
23,eta,0.5954817411596651
24,eta,0.5372284422285023
25,eta,0.7396750595550903
26,eta,0.5951847029021932
27,eta,0.781098930045631
28,eta,0.8279757125048
29,eta,0.7378613064626872
30,eta,0.6739180090808297
31,eta,0.6440385109937635
32,eta,0.8106513053465196
33,eta,0.5084534931767024
34,eta,0.5340358706885747
35,eta,0.5068757303418735
36,eta,0.7282552758660917
37,eta,0.6120830935112317
38,eta,0.7289712394497989
39,eta,0.51271915395424
40,eta,0.5004146750690084
41,eta,0.4862544611750321
42,eta,0.0
43,eta,0.815661357828675
44,eta,0.577833995860213
45,eta,0.3792685950161524
46,eta,0.5559914417969029
47,eta,0.7594523666292792
48,eta,0.7289877986609212
49,eta,0.5729422196617745
50,eta,0.5045138014064471
51,eta,0.8137457191380166
52,eta,0.7970012720546081
53,eta,0.6607739256976216
54,eta,0.48713894588577084
55,eta,0.5211410142374316
56,eta,0.6563272458766736
57,eta,0.538946141229777
58,eta,0.5518989984693091
59,eta,0.7153288883685022
60,eta,0.811229127298979
61,eta,0.6069570400699364
62,eta,0.7516669816186199
63,eta,0.5324476145321341
64,eta,0.7544887965574318
65,eta,0.6357347244852638
66,eta,0.5904677405162398
67,eta,0.5875751970100334
68,eta,0.5601630267602374
69,eta,0.5329464632709675
70,eta,0.7693782458913514
71,eta,0.7887278194387066
72,eta,0.6494290859812304
73,eta,0.6162663464496636
74,eta,0.6073064899286287
75,eta,0.8041967321252591
76,eta,0.5536973011151638
77,eta,0.501347510002013
78,eta,0.5876089163597641
79,eta,0.5287835620680686
80,eta,0.8220690481920734
81,eta,0.7481590491921897
82,eta,0.7279824813981683
83,eta,0.7278775592039649
84,eta,0.7439109668376501
85,eta,0.7984106088661257
86,eta,0.6187271731517607
87,eta,0.623862366569969
88,eta,0.5396415343518324
89,eta,0.5098953476386985
90,eta,0.5039106212660229
91,eta,0.5448682337564507
92,eta,0.6246269186954047
93,eta,0.5238310064317383
94,eta,0.8253552325405906
95,eta,0.49167381753433737
96,eta,0.730127502867205
97,eta,0.5620617976087514
98,eta,0.8111620644900338
99,eta,0.832666621977355
100,eta,0.7536979538366826
101,eta,0.5971198147735748
102,eta,0.5500759827890659
103,eta,0.5457537744514169
104,eta,0.6450971803975712
105,eta,0.8332080950128378
106,eta,0.4651495792480955
107,eta,0.5854959329446707
108,eta,0.5247118808437747
109,eta,0.6058353644421555
110,eta,0.5672969835042896
111,eta,0.8112256447505037
112,eta,0.5582005801862927
113,eta,0.8094181459017914
114,eta,0.4041629096965109
115,eta,0.8238604101636008
116,eta,0.5069881715185061
117,eta,0.5960533857484587
118,eta,0.8219431672908847
119,eta,0.7491923345555047
120,eta,0.5571518204957854
121,eta,0.728585210827197
122,eta,0.5608997335870856
123,eta,0.7542468996357836
124,eta,0.8228950798779575
125,eta,0.7499030328307067
126,eta,0.5328179005422246
127,eta,0.8134559165880685
128,eta_comb,0.5464096505059837
129,eta_comb,0.6502862354123911
130,eta_comb,0.36865098786958717
131,eta_comb,0.604896887603956
132,eta_comb,0.6990099048272619
133,eta_comb,0.6192432600221919
134,eta_comb,0.7131036826971955
135,eta_comb,0.7294657726574141
136,eta_comb,0.6115674554681085
137,eta_comb,0.742966502379773
138,eta_comb,0.43432275042626545
139,eta_comb,0.5252297386524749
140,eta_comb,0.42111285292481904
141,eta_comb,0.6158964629644907
142,eta_comb,0.6738612911551225
143,eta_comb,0.6097210672544362
144,eta_comb,0.8318667772655666
145,eta_comb,0.7366398362844685
146,eta_comb,0.7005907562666105
147,eta_comb,0.6601981484132894
148,eta_comb,0.7656334770562679
149,eta_comb,0.5669555384396995
150,eta_comb,0.686242258618827
151,eta_comb,0.7242190967158179
152,eta_comb,0.6555248279728565
153,eta_comb,0.6265893549958984
154,eta_comb,0.689121333685709
155,eta_comb,0.7899246387575054
156,eta_comb,0.6883820945005064
157,eta_comb,0.6122645624833788
158,eta_comb,0.5112172634236825
159,eta_comb,0.5039049728069978
160,eta_comb,0.536843927339491
161,eta_comb,0.49439052451340904
162,eta_comb,0.4839156901730582
163,eta_comb,0.38119855578504086
164,eta_comb,0.55126252963364
165,eta_comb,0.7560251709460564
166,eta_comb,0.5701558181479447
167,eta_comb,0.46928282698008655
168,eta_comb,0.4676904897225439
169,eta_comb,0.601522538064707
170,eta_comb,0.36463171243481407
171,eta_comb,0.5570077970237887
172,eta_comb,0.5328487126789744
173,eta_comb,0.6017358399910339
174,eta_comb,0.5147231608633704
175,eta_comb,0.3865198132484879
176,eta_comb,0.5869868728439732
177,eta_comb,0.7200111014277989
178,eta_comb,0.5139510693559917
179,eta_comb,0.547865306213618
180,eta_comb,0.6006028317719565
181,eta_comb,0.5977584137991668
182,eta_comb,0.430645581006039
183,eta_comb,0.6514387623612257
184,eta_comb,0.5200305368539465
185,eta_comb,0.6303098836270358
186,eta_comb,0.7731295411680208
187,eta_comb,0.43215890143268626
188,eta_comb,0.5408062401110437
189,eta_comb,0.6848416998228993
190,eta_comb,0.5625903566561338
191,eta_comb,0.6956524767766288
192,eta_comb,0.5383140700151168
193,eta_comb,0.5918315743116909
194,eta_comb,0.6065265712905958
195,eta_comb,0.5878993432577114
196,eta_comb,0.7979320678678653
197,eta_comb,0.652083316304876
198,eta_comb,0.5852778045914104
199,eta_comb,0.40888715686790006
200,eta_comb,0.5090753177029934
201,eta_comb,0.6143570442511135
202,eta_comb,0.37655485150568546
203,eta_comb,0.5892170354902194
204,eta_comb,0.6444098215470662
205,eta_comb,0.4856785078203111
206,eta_comb,0.4262417210922553
207,eta_comb,0.4037914584957931
208,eta_comb,0.734770321407587
209,eta_comb,0.6986035719796441
210,eta_comb,0.6609016262616386
211,eta_comb,0.770827477695357
212,eta_comb,0.5835702286820916
213,eta_comb,0.6386562193055351
214,eta_comb,0.4461766398669528
215,eta_comb,0.7106617636734717
216,eta_comb,0.5579844866822531
217,eta_comb,0.4743007301033292
218,eta_comb,0.6331801771990652
219,eta_comb,0.66573076854066
220,eta_comb,0.40223036472614315
221,eta_comb,0.5385665170615637
222,eta_comb,0.46744084992387996
223,eta_comb,0.5761252130474598
224,eta_comb,0.608926213123503
225,eta_comb,0.46390202043490647
226,eta_comb,0.4757487872283949
227,eta_comb,0.7417394410889113
228,eta_comb,0.5754385277211206
229,eta_comb,0.5940835759499958
230,eta_comb,0.780033854076163
231,eta_comb,0.6347451369671676
232,eta_comb,0.4945796318347119
233,eta_comb,0.4664205032694046
234,eta_comb,0.6009275537607128
235,eta_comb,0.6718413591701105
236,eta_comb,0.5876008616528653
237,eta_comb,0.3798398121372009
238,eta_comb,0.4294374877787677
239,eta_comb,0.6057729795584557
240,eta_comb,0.6700195884843427
241,eta_comb,0.778316384804317
242,eta_comb,0.47898803659475336
243,eta_comb,0.6761140576063013
244,eta_comb,0.5844639061484979
245,eta_comb,0.5003556809609983
246,eta_comb,0.6213198560012113
247,eta_comb,0.7438038212037433
248,eta_comb,0.537470076579444
249,eta_comb,0.679653667720799
250,eta_comb,0.4183358419216859
251,eta_comb,0.5952227979843389
252,eta_comb,0.33617762824020475
253,eta_comb,0.5734811366977179
254,eta_comb,0.7624243595574659
255,eta_comb,0.3771898773641128
256,eta_comb,0.7990374029110161
257,eta_comb,0.6773932655535663
258,eta_comb,0.5931198431327365
259,eta_comb,0.49286391910893296
260,eta_comb,0.5182162764168792
261,eta_comb,0.7716495079016757
262,eta_comb,0.46952832904812625
263,eta_comb,0.8161230370828777
264,eta_comb,0.8190199892800435
265,eta_comb,0.4859601893418029
266,eta_comb,0.813257619897684
267,eta_comb,0.351656782403256
268,eta_comb,0.6745262860200285
269,eta_comb,0.7030352260319097
270,eta_comb,0.8197953281758905
271,eta_comb,0.4938290847120866
272,eta_comb,0.7876344049765935
273,eta_comb,0.6728586733955529
274,eta_comb,0.8022999249529753
275,eta_comb,0.5291022113513282
276,eta_comb,0.7263721561488091
277,eta_comb,0.5883258858960251
278,eta_comb,0.6124780934726397
279,eta_comb,0.6161721122539202
280,eta_comb,0.7429639829599429
281,eta_comb,0.836443723051325
282,eta_comb,0.7220608596936341
283,eta_comb,0.5239208609930596
284,eta_comb,0.7594799826539036
285,eta_comb,0.7868223871403281
286,eta_comb,0.4815754891021725
287,eta_comb,0.5604731494726871
288,eta_comb,0.4635097305113007
289,eta_comb,0.798671716092852
290,eta_comb,0.7940476784536713
291,eta_comb,0.7807117176680847
292,eta_comb,0.48198238219652095
293,eta_comb,0.751863696876361
294,eta_comb,0.4832095811193693
295,eta_comb,0.6958480729725893
296,eta_comb,0.8322188228784966
297,eta_comb,0.7914069646750593
298,eta_comb,0.48085116682041895
299,eta_comb,0.4760822979331418
300,eta_comb,0.7460060502284622
301,eta_comb,0.7445961948429219
302,eta_comb,0.7807570236841911
303,eta_comb,0.4361005699019547
304,eta_comb,0.791350665125189
305,eta_comb,0.7641244977720066
306,eta_comb,0.7851042304561845
307,eta_comb,0.7422929526488662
308,eta_comb,0.5797280555835433
309,eta_comb,0.6282483079577817
310,eta_comb,0.7132034980180677
311,eta_comb,0.6082860896114657
312,eta_comb,0.7825564548973709
313,eta_comb,0.7911705904507983
314,eta_comb,0.6905218184613419
315,eta_comb,0.725071809714813
316,eta_comb,0.6849846904869952
317,eta_comb,0.7478750858683517
318,eta_comb,0.6836752343841117
319,eta_comb,0.4777437627908354
320,eta_comb,0.5126881740151127
321,eta_comb,0.5085954131932268
322,eta_comb,0.47182408384096725
323,eta_comb,0.7972289211690275
324,eta_comb,0.7431104279042469
325,eta_comb,0.7980799276391571
326,eta_comb,0.6639192006713192
327,eta_comb,0.5350364319860145
328,eta_comb,0.8052632811244277
329,eta_comb,0.7124132956470042
330,eta_comb,0.6960869841729127
331,eta_comb,0.7281989874171747
332,eta_comb,0.7407323423445767
333,eta_comb,0.830942511542155
334,eta_comb,0.748509586472342
335,eta_comb,0.7373921669653727
336,eta_comb,0.6619895237427446
337,eta_comb,0.7778732667088106
338,eta_comb,0.7601906080713277
339,eta_comb,0.6230420284373845
340,eta_comb,0.6407461680750519
341,eta_comb,0.5735203928804851
342,eta_comb,0.48722604764411226
343,eta_comb,0.4490417077269019
344,eta_comb,0.6883843955769796
345,eta_comb,0.31016542931390706
346,eta_comb,0.46285072003688477
347,eta_comb,0.795188263585208
348,eta_comb,0.4706984009876605
349,eta_comb,0.8036402801123421
350,eta_comb,0.49707866435059345
351,eta_comb,0.807123674598356
352,eta_comb,0.8348834111889917
353,eta_comb,0.7797773121032645
354,eta_comb,0.8010268168813567
355,eta_comb,0.6040238132418458
356,eta_comb,0.424910294192245
357,eta_comb,0.6525731684490121
358,eta_comb,0.8202108525935758
359,eta_comb,0.4320617907804456
360,eta_comb,0.5646716808527468
361,eta_comb,0.3253724704418133
362,eta_comb,0.7962190813432114
363,eta_comb,0.7472509051603994
364,eta_comb,0.8322291469381458
365,eta_comb,0.6191987884153122
366,eta_comb,0.831175375205897
367,eta_comb,0.3048906278758462
368,eta_comb,0.8355141741514253
369,eta_comb,0.5849332183160116
370,eta_comb,0.6731421868940565
371,eta_comb,0.8231124890971767
372,eta_comb,0.5444464537804088
373,eta_comb,0.48649522653836985
374,eta_comb,0.8225188792761767
375,eta_comb,0.5563934090323843
