,ID,freq,IC,Reductant,influence,MotifName,Anno,Query_ID,sum_cnt,sum_match
70,70,0.0020713374405474,9.915221683229111,1,1.0316964,0,0.0,Motif_70,27.0,10.0
71,71,0.0021546265089857,9.858346475827076,0,1.0000118,0,0.0,Motif_71,7.0,6.0
72,72,0.0032845252859583,9.250099412465604,1,0.9973148,Motif_72,1.0,Motif_72,34.0,10.0
73,73,0.0018372017309824,10.08827423670546,0,1.0027306,0,0.0,Motif_73,6.0,6.0
74,74,0.0023147323131077,9.754938921794972,0,1.0144289,Motif_74,1.0,Motif_74,9.0,5.0
75,75,0.0019437879872402,10.006913414708812,0,1.0097611,0,0.0,Motif_75,8.0,7.0
76,76,0.002599254497853,9.587686386975422,0,0.9942082,0,0.0,Motif_76,15.0,10.0
77,77,0.0026834312581444,9.541705353810052,0,0.9997316,Motif_77,1.0,Motif_77,13.0,9.0
78,78,0.0034894743176291,9.162774570998598,0,0.9919146,0,0.0,Motif_78,15.0,8.0
79,79,0.0004348550799867,12.167177691735008,1,0.9962838,0,0.0,Motif_79,50.0,10.0
80,80,0.0028136934411835,9.473319132696256,0,0.9994104,0,0.0,Motif_80,64.0,10.0
81,81,0.0022375828410275,9.803843189043976,0,1.0111562,0,0.0,Motif_81,10.0,8.0
82,82,0.0015558463340827,10.328084707631245,0,1.0085028,0,0.0,Motif_82,10.0,8.0
83,83,0.0014880507721299,10.39236053277896,0,1.0022972,0,0.0,Motif_83,2.0,1.0
84,84,0.0004005841890062,12.285606900217338,1,1.1196764,0,0.0,Motif_84,37.0,10.0
85,85,0.0020845461836695,9.906050948873244,0,0.99996597,Motif_85,1.0,Motif_85,34.0,8.0
86,86,0.002695610509964,9.535172228771804,0,1.0464596,0,0.0,Motif_86,13.0,9.0
87,87,0.0030023360613457,9.37969881306611,0,1.0351387,0,0.0,Motif_87,29.0,10.0
88,88,0.0058152565186761,8.42594145236867,0,0.9848869,0,0.0,Motif_88,24.0,10.0
89,89,0.0013887396349249,10.492008140787222,0,1.0226724,0,0.0,Motif_89,30.0,10.0
90,90,0.0029002196449451,9.429622119362032,0,1.0196581,0,0.0,Motif_90,27.0,10.0
91,91,0.0044793042585756,8.802509619488829,0,0.9984858,0,0.0,Motif_91,10.0,6.0
92,92,0.0030707602520522,9.347188405587383,0,1.0025134,0,0.0,Motif_92,12.0,6.0
93,93,0.0004300507807085,12.18320535519773,0,0.96966106,0,0.0,Motif_93,11.0,6.0
94,94,0.0017667110439012,10.144718186832582,0,1.000097,0,0.0,Motif_94,9.0,8.0
95,95,0.0018269436425987,10.096352154143496,0,1.0574206,0,0.0,Motif_95,42.0,10.0
96,96,0.0024691316470988,9.661780525721513,0,0.9999314,Motif_96,1.0,Motif_96,22.0,10.0
