,ID,freq,IC,Reductant,influence,MotifName,Anno,Query_ID,sum_cnt,sum_match
111,111,0.0032845888822124,9.250071478714425,0,1.1484299,0,0.0,Motif_111,10,10
112,112,0.0021787383661017,9.842291323908189,0,1.0279529,0,0.0,Motif_112,22,10
113,113,0.0025069584260222,9.639846213128784,0,0.9802106,0,0.0,Motif_113,12,10
114,114,0.0031354722271036,9.317101543901112,0,0.9363327,Motif_114,1.0,Motif_114,11,10
115,115,0.0018730848366265,10.060368040388882,0,0.98435843,0,0.0,Motif_115,10,10
116,116,0.0052105798679399,8.584340350536431,0,0.9364312,0,0.0,Motif_116,17,10
117,117,0.0008637250143451,11.177140307422473,0,0.9928613,0,0.0,Motif_117,29,10
118,118,0.0029208348856203,9.419403479534896,0,1.2041627,0,0.0,Motif_118,10,10
119,119,0.0035910335220244,9.121385164148323,0,0.8649843,0,0.0,Motif_119,22,10
120,120,0.0019887980804385,9.973887475628432,0,1.0322319,0,0.0,Motif_120,10,10
121,121,0.0025574720469873,9.611065813173644,1,0.9031155,0,0.0,Motif_121,12,10
122,122,0.0026020108478777,9.586157307945784,0,1.3925556,0,0.0,Motif_122,37,10
123,123,0.0040771619251635,8.938219029824488,0,0.85517997,0,0.0,Motif_123,10,10
124,124,0.0013260924392791,10.558602938290557,0,1.0089052,0,0.0,Motif_124,14,10
125,125,0.002457309672768,9.668704605547749,1,0.98269093,Motif_125,1.0,Motif_125,65,10
126,126,0.002565041779299,9.606801960078633,0,0.96105874,0,0.0,Motif_126,12,10
127,127,0.0021494337534806,9.86182763816863,0,0.9938461,0,0.0,Motif_127,43,10
