,Celltype,Motif,Influe
732,Drosophila18,Motif_53,0.0
733,Drosophila19,Motif_53,1.0
734,Drosophila20,Motif_53,1.0
735,Drosophila23,Motif_53,0.0
736,Drosophila25,Motif_53,0.0
737,Drosophila29,Motif_53,0.0
738,Drosophila3,Motif_53,0.0
739,Drosophila31,Motif_53,0.0
740,Drosophila35,Motif_53,0.0
741,Drosophila37,Motif_53,0.0
742,Drosophila38,Motif_53,1.0
743,Drosophila39,Motif_53,0.0
744,Drosophila4,Motif_53,1.0
745,Drosophila41,Motif_53,0.0
746,Drosophila44,Motif_53,0.0
747,Drosophila46,Motif_53,0.0
748,Drosophila5,Motif_53,1.0
749,Drosophila52,Motif_53,0.0
750,Drosophila54,Motif_53,0.0
751,Drosophila55,Motif_53,0.0
752,Drosophila56,Motif_53,1.0
753,Drosophila57,Motif_53,0.0
754,Drosophila58,Motif_53,0.0
755,Drosophila6,Motif_53,1.0
756,Drosophila7,Motif_53,0.0
757,Drosophila8,Motif_53,0.0
758,Drosophila9,Motif_53,0.0
759,Drosophila1,Motif_54,0.0
760,Drosophila10,Motif_54,0.0
761,Drosophila13,Motif_54,0.0
762,Drosophila14,Motif_54,0.0
763,Drosophila15,Motif_54,0.0
764,Drosophila16,Motif_54,1.0
765,Drosophila18,Motif_54,0.0
766,Drosophila19,Motif_54,0.0
767,Drosophila20,Motif_54,0.0
768,Drosophila23,Motif_54,1.0
769,Drosophila25,Motif_54,0.0
770,Drosophila29,Motif_54,1.0
771,Drosophila3,Motif_54,1.0
772,Drosophila31,Motif_54,0.0
773,Drosophila35,Motif_54,0.0
774,Drosophila37,Motif_54,0.0
775,Drosophila38,Motif_54,0.0
776,Drosophila39,Motif_54,0.0
777,Drosophila4,Motif_54,0.0
778,Drosophila41,Motif_54,0.0
779,Drosophila44,Motif_54,1.0
780,Drosophila46,Motif_54,0.0
781,Drosophila5,Motif_54,0.0
782,Drosophila52,Motif_54,0.0
783,Drosophila54,Motif_54,1.0
784,Drosophila55,Motif_54,1.0
785,Drosophila56,Motif_54,0.0
786,Drosophila57,Motif_54,0.0
787,Drosophila58,Motif_54,0.0
788,Drosophila6,Motif_54,0.0
789,Drosophila7,Motif_54,1.0
790,Drosophila8,Motif_54,0.0
791,Drosophila9,Motif_54,0.0
792,Drosophila1,Motif_55,1.0
793,Drosophila10,Motif_55,0.0
794,Drosophila13,Motif_55,0.0
795,Drosophila14,Motif_55,0.0
796,Drosophila15,Motif_55,0.0
797,Drosophila16,Motif_55,0.0
798,Drosophila18,Motif_55,0.0
799,Drosophila19,Motif_55,1.0
800,Drosophila20,Motif_55,1.0
801,Drosophila23,Motif_55,0.0
802,Drosophila25,Motif_55,0.0
803,Drosophila29,Motif_55,0.0
804,Drosophila3,Motif_55,0.0
805,Drosophila31,Motif_55,0.0
806,Drosophila35,Motif_55,0.0
807,Drosophila37,Motif_55,0.0
808,Drosophila38,Motif_55,0.0
809,Drosophila39,Motif_55,1.0
810,Drosophila4,Motif_55,1.0
811,Drosophila41,Motif_55,0.0
812,Drosophila44,Motif_55,0.0
813,Drosophila46,Motif_55,1.0
814,Drosophila5,Motif_55,1.0
815,Drosophila52,Motif_55,0.0
816,Drosophila54,Motif_55,0.0
817,Drosophila55,Motif_55,0.0
818,Drosophila56,Motif_55,1.0
819,Drosophila57,Motif_55,0.0
820,Drosophila58,Motif_55,0.0
821,Drosophila6,Motif_55,1.0
822,Drosophila7,Motif_55,0.0
823,Drosophila8,Motif_55,0.0
824,Drosophila9,Motif_55,0.0
825,Drosophila1,Motif_57,0.0
826,Drosophila10,Motif_57,0.0
827,Drosophila13,Motif_57,0.0
828,Drosophila14,Motif_57,0.0
829,Drosophila15,Motif_57,0.0
830,Drosophila16,Motif_57,0.0
831,Drosophila18,Motif_57,0.0
832,Drosophila19,Motif_57,0.0
833,Drosophila20,Motif_57,0.0
834,Drosophila23,Motif_57,1.0
835,Drosophila25,Motif_57,0.0
836,Drosophila29,Motif_57,0.0
837,Drosophila3,Motif_57,0.0
838,Drosophila31,Motif_57,0.0
839,Drosophila35,Motif_57,0.0
840,Drosophila37,Motif_57,1.0
841,Drosophila38,Motif_57,0.0
842,Drosophila39,Motif_57,0.0
843,Drosophila4,Motif_57,0.0
844,Drosophila41,Motif_57,0.0
845,Drosophila44,Motif_57,0.0
846,Drosophila46,Motif_57,0.0
847,Drosophila5,Motif_57,0.0
848,Drosophila52,Motif_57,0.0
849,Drosophila54,Motif_57,1.0
850,Drosophila55,Motif_57,0.0
851,Drosophila56,Motif_57,1.0
852,Drosophila57,Motif_57,0.0
853,Drosophila58,Motif_57,0.0
854,Drosophila6,Motif_57,0.0
855,Drosophila7,Motif_57,0.0
856,Drosophila8,Motif_57,1.0
857,Drosophila9,Motif_57,0.0
858,Drosophila1,Motif_60,0.0
859,Drosophila10,Motif_60,0.0
860,Drosophila13,Motif_60,1.0
861,Drosophila14,Motif_60,0.0
862,Drosophila15,Motif_60,1.0
863,Drosophila16,Motif_60,1.0
864,Drosophila18,Motif_60,1.0
865,Drosophila19,Motif_60,0.0
866,Drosophila20,Motif_60,0.0
867,Drosophila23,Motif_60,0.0
868,Drosophila25,Motif_60,0.0
869,Drosophila29,Motif_60,1.0
870,Drosophila3,Motif_60,1.0
871,Drosophila31,Motif_60,0.0
872,Drosophila35,Motif_60,1.0
873,Drosophila37,Motif_60,0.0
874,Drosophila38,Motif_60,0.0
875,Drosophila39,Motif_60,0.0
876,Drosophila4,Motif_60,0.0
877,Drosophila41,Motif_60,0.0
878,Drosophila44,Motif_60,1.0
879,Drosophila46,Motif_60,0.0
880,Drosophila5,Motif_60,0.0
881,Drosophila52,Motif_60,0.0
882,Drosophila54,Motif_60,1.0
883,Drosophila55,Motif_60,1.0
884,Drosophila56,Motif_60,0.0
885,Drosophila57,Motif_60,0.0
886,Drosophila58,Motif_60,0.0
887,Drosophila6,Motif_60,0.0
888,Drosophila7,Motif_60,1.0
889,Drosophila8,Motif_60,0.0
890,Drosophila9,Motif_60,0.0
891,Drosophila1,Motif_62,0.0
892,Drosophila10,Motif_62,1.0
893,Drosophila13,Motif_62,0.0
894,Drosophila14,Motif_62,0.0
895,Drosophila15,Motif_62,0.0
896,Drosophila16,Motif_62,0.0
897,Drosophila18,Motif_62,0.0
898,Drosophila19,Motif_62,0.0
899,Drosophila20,Motif_62,0.0
900,Drosophila23,Motif_62,0.0
901,Drosophila25,Motif_62,1.0
902,Drosophila29,Motif_62,0.0
903,Drosophila3,Motif_62,0.0
904,Drosophila31,Motif_62,1.0
905,Drosophila35,Motif_62,0.0
906,Drosophila37,Motif_62,1.0
907,Drosophila38,Motif_62,0.0
908,Drosophila39,Motif_62,0.0
909,Drosophila4,Motif_62,0.0
910,Drosophila41,Motif_62,1.0
911,Drosophila44,Motif_62,0.0
912,Drosophila46,Motif_62,1.0
913,Drosophila5,Motif_62,0.0
914,Drosophila52,Motif_62,0.0
915,Drosophila54,Motif_62,0.0
916,Drosophila55,Motif_62,0.0
917,Drosophila56,Motif_62,1.0
918,Drosophila57,Motif_62,1.0
919,Drosophila58,Motif_62,1.0
920,Drosophila6,Motif_62,0.0
921,Drosophila7,Motif_62,0.0
922,Drosophila8,Motif_62,1.0
923,Drosophila9,Motif_62,0.0
924,Drosophila1,Motif_65,0.0
925,Drosophila10,Motif_65,0.0
926,Drosophila13,Motif_65,1.0
927,Drosophila14,Motif_65,0.0
928,Drosophila15,Motif_65,1.0
929,Drosophila16,Motif_65,1.0
930,Drosophila18,Motif_65,0.0
931,Drosophila19,Motif_65,0.0
932,Drosophila20,Motif_65,0.0
933,Drosophila23,Motif_65,1.0
934,Drosophila25,Motif_65,0.0
935,Drosophila29,Motif_65,1.0
936,Drosophila3,Motif_65,1.0
937,Drosophila31,Motif_65,0.0
938,Drosophila35,Motif_65,1.0
939,Drosophila37,Motif_65,0.0
940,Drosophila38,Motif_65,0.0
941,Drosophila39,Motif_65,0.0
942,Drosophila4,Motif_65,0.0
943,Drosophila41,Motif_65,0.0
944,Drosophila44,Motif_65,1.0
945,Drosophila46,Motif_65,0.0
946,Drosophila5,Motif_65,0.0
947,Drosophila52,Motif_65,0.0
948,Drosophila54,Motif_65,0.0
949,Drosophila55,Motif_65,0.0
950,Drosophila56,Motif_65,0.0
951,Drosophila57,Motif_65,0.0
952,Drosophila58,Motif_65,0.0
953,Drosophila6,Motif_65,0.0
954,Drosophila7,Motif_65,1.0
955,Drosophila8,Motif_65,0.0
956,Drosophila9,Motif_65,0.0
957,Drosophila1,Motif_67,1.0
958,Drosophila10,Motif_67,1.0
959,Drosophila13,Motif_67,1.0
960,Drosophila14,Motif_67,1.0
961,Drosophila15,Motif_67,0.0
962,Drosophila16,Motif_67,0.0
963,Drosophila18,Motif_67,1.0
964,Drosophila19,Motif_67,1.0
965,Drosophila20,Motif_67,0.0
966,Drosophila23,Motif_67,0.0
967,Drosophila25,Motif_67,0.0
968,Drosophila29,Motif_67,0.0
969,Drosophila3,Motif_67,1.0
970,Drosophila31,Motif_67,0.0
971,Drosophila35,Motif_67,0.0
972,Drosophila37,Motif_67,0.0
973,Drosophila38,Motif_67,1.0
974,Drosophila39,Motif_67,0.0
975,Drosophila4,Motif_67,1.0
976,Drosophila41,Motif_67,0.0
977,Drosophila44,Motif_67,0.0
978,Drosophila46,Motif_67,0.0
979,Drosophila5,Motif_67,1.0
980,Drosophila52,Motif_67,0.0
981,Drosophila54,Motif_67,0.0
982,Drosophila55,Motif_67,0.0
983,Drosophila56,Motif_67,0.0
984,Drosophila57,Motif_67,0.0
985,Drosophila58,Motif_67,0.0
986,Drosophila6,Motif_67,1.0
987,Drosophila7,Motif_67,0.0
988,Drosophila8,Motif_67,0.0
989,Drosophila9,Motif_67,0.0
990,Drosophila1,Motif_68,0.0
991,Drosophila10,Motif_68,0.0
992,Drosophila13,Motif_68,1.0
993,Drosophila14,Motif_68,0.0
994,Drosophila15,Motif_68,1.0
995,Drosophila16,Motif_68,1.0
996,Drosophila18,Motif_68,1.0
997,Drosophila19,Motif_68,0.0
998,Drosophila20,Motif_68,0.0
999,Drosophila23,Motif_68,1.0
1000,Drosophila25,Motif_68,0.0
1001,Drosophila29,Motif_68,1.0
1002,Drosophila3,Motif_68,1.0
1003,Drosophila31,Motif_68,0.0
1004,Drosophila35,Motif_68,0.0
1005,Drosophila37,Motif_68,0.0
1006,Drosophila38,Motif_68,0.0
1007,Drosophila39,Motif_68,0.0
1008,Drosophila4,Motif_68,0.0
1009,Drosophila41,Motif_68,0.0
1010,Drosophila44,Motif_68,1.0
1011,Drosophila46,Motif_68,0.0
1012,Drosophila5,Motif_68,0.0
1013,Drosophila52,Motif_68,0.0
1014,Drosophila54,Motif_68,1.0
1015,Drosophila55,Motif_68,1.0
1016,Drosophila56,Motif_68,0.0
1017,Drosophila57,Motif_68,0.0
1018,Drosophila58,Motif_68,0.0
1019,Drosophila6,Motif_68,0.0
1020,Drosophila7,Motif_68,1.0
1021,Drosophila8,Motif_68,0.0
1022,Drosophila9,Motif_68,0.0
1023,Drosophila1,Motif_69,0.0
1024,Drosophila10,Motif_69,0.0
1025,Drosophila13,Motif_69,1.0
1026,Drosophila14,Motif_69,0.0
1027,Drosophila15,Motif_69,1.0
1028,Drosophila16,Motif_69,1.0
1029,Drosophila18,Motif_69,0.0
1030,Drosophila19,Motif_69,0.0
1031,Drosophila20,Motif_69,0.0
1032,Drosophila23,Motif_69,1.0
1033,Drosophila25,Motif_69,0.0
1034,Drosophila29,Motif_69,1.0
1035,Drosophila3,Motif_69,1.0
1036,Drosophila31,Motif_69,0.0
1037,Drosophila35,Motif_69,1.0
1038,Drosophila37,Motif_69,0.0
1039,Drosophila38,Motif_69,0.0
1040,Drosophila39,Motif_69,0.0
1041,Drosophila4,Motif_69,0.0
1042,Drosophila41,Motif_69,0.0
1043,Drosophila44,Motif_69,1.0
1044,Drosophila46,Motif_69,0.0
1045,Drosophila5,Motif_69,0.0
1046,Drosophila52,Motif_69,0.0
1047,Drosophila54,Motif_69,0.0
1048,Drosophila55,Motif_69,1.0
1049,Drosophila56,Motif_69,0.0
1050,Drosophila57,Motif_69,0.0
1051,Drosophila58,Motif_69,0.0
1052,Drosophila6,Motif_69,0.0
1053,Drosophila7,Motif_69,1.0
1054,Drosophila8,Motif_69,0.0
1055,Drosophila9,Motif_69,0.0
1056,Drosophila1,Motif_70,1.0
1057,Drosophila10,Motif_70,0.0
1058,Drosophila13,Motif_70,0.0
1059,Drosophila14,Motif_70,0.0
1060,Drosophila15,Motif_70,0.0
1061,Drosophila16,Motif_70,0.0
1062,Drosophila18,Motif_70,0.0
1063,Drosophila19,Motif_70,1.0
1064,Drosophila20,Motif_70,1.0
1065,Drosophila23,Motif_70,0.0
1066,Drosophila25,Motif_70,0.0
1067,Drosophila29,Motif_70,0.0
1068,Drosophila3,Motif_70,1.0
1069,Drosophila31,Motif_70,0.0
1070,Drosophila35,Motif_70,0.0
1071,Drosophila37,Motif_70,0.0
1072,Drosophila38,Motif_70,1.0
1073,Drosophila39,Motif_70,0.0
1074,Drosophila4,Motif_70,1.0
1075,Drosophila41,Motif_70,0.0
1076,Drosophila44,Motif_70,0.0
1077,Drosophila46,Motif_70,1.0
1078,Drosophila5,Motif_70,1.0
1079,Drosophila52,Motif_70,0.0
1080,Drosophila54,Motif_70,0.0
1081,Drosophila55,Motif_70,0.0
1082,Drosophila56,Motif_70,0.0
1083,Drosophila57,Motif_70,0.0
1084,Drosophila58,Motif_70,0.0
1085,Drosophila6,Motif_70,1.0
1086,Drosophila7,Motif_70,0.0
1087,Drosophila8,Motif_70,0.0
1088,Drosophila9,Motif_70,0.0
1089,Drosophila1,Motif_71,0.0
1090,Drosophila10,Motif_71,0.0
1091,Drosophila13,Motif_71,0.0
1092,Drosophila14,Motif_71,0.0
1093,Drosophila15,Motif_71,0.0
1094,Drosophila16,Motif_71,0.0
1095,Drosophila18,Motif_71,0.0
1096,Drosophila19,Motif_71,0.0
1097,Drosophila20,Motif_71,0.0
1098,Drosophila23,Motif_71,0.0
1099,Drosophila25,Motif_71,0.0
1100,Drosophila29,Motif_71,0.0
1101,Drosophila3,Motif_71,0.0
1102,Drosophila31,Motif_71,1.0
1103,Drosophila35,Motif_71,0.0
1104,Drosophila37,Motif_71,0.0
1105,Drosophila38,Motif_71,0.0
1106,Drosophila39,Motif_71,1.0
1107,Drosophila4,Motif_71,0.0
1108,Drosophila41,Motif_71,0.0
1109,Drosophila44,Motif_71,0.0
1110,Drosophila46,Motif_71,0.0
1111,Drosophila5,Motif_71,0.0
1112,Drosophila52,Motif_71,0.0
1113,Drosophila54,Motif_71,0.0
1114,Drosophila55,Motif_71,0.0
1115,Drosophila56,Motif_71,0.0
1116,Drosophila57,Motif_71,1.0
1117,Drosophila58,Motif_71,1.0
1118,Drosophila6,Motif_71,0.0
1119,Drosophila7,Motif_71,0.0
1120,Drosophila8,Motif_71,1.0
1121,Drosophila9,Motif_71,0.0
1122,Drosophila1,Motif_72,1.0
1123,Drosophila10,Motif_72,0.0
1124,Drosophila13,Motif_72,0.0
1125,Drosophila14,Motif_72,0.0
1126,Drosophila15,Motif_72,0.0
1127,Drosophila16,Motif_72,0.0
1128,Drosophila18,Motif_72,0.0
1129,Drosophila19,Motif_72,1.0
1130,Drosophila20,Motif_72,1.0
1131,Drosophila23,Motif_72,0.0
1132,Drosophila25,Motif_72,0.0
1133,Drosophila29,Motif_72,0.0
1134,Drosophila3,Motif_72,0.0
1135,Drosophila31,Motif_72,0.0
1136,Drosophila35,Motif_72,0.0
1137,Drosophila37,Motif_72,0.0
1138,Drosophila38,Motif_72,1.0
1139,Drosophila39,Motif_72,1.0
1140,Drosophila4,Motif_72,1.0
1141,Drosophila41,Motif_72,1.0
1142,Drosophila44,Motif_72,0.0
1143,Drosophila46,Motif_72,0.0
1144,Drosophila5,Motif_72,1.0
1145,Drosophila52,Motif_72,0.0
1146,Drosophila54,Motif_72,0.0
1147,Drosophila55,Motif_72,0.0
1148,Drosophila56,Motif_72,0.0
1149,Drosophila57,Motif_72,0.0
1150,Drosophila58,Motif_72,0.0
1151,Drosophila6,Motif_72,1.0
1152,Drosophila7,Motif_72,0.0
1153,Drosophila8,Motif_72,0.0
1154,Drosophila9,Motif_72,0.0
1155,Drosophila1,Motif_73,1.0
1156,Drosophila10,Motif_73,0.0
1157,Drosophila13,Motif_73,0.0
1158,Drosophila14,Motif_73,0.0
1159,Drosophila15,Motif_73,0.0
1160,Drosophila16,Motif_73,0.0
1161,Drosophila18,Motif_73,0.0
1162,Drosophila19,Motif_73,1.0
1163,Drosophila20,Motif_73,1.0
1164,Drosophila23,Motif_73,0.0
1165,Drosophila25,Motif_73,0.0
1166,Drosophila29,Motif_73,0.0
1167,Drosophila3,Motif_73,0.0
1168,Drosophila31,Motif_73,0.0
1169,Drosophila35,Motif_73,0.0
1170,Drosophila37,Motif_73,0.0
1171,Drosophila38,Motif_73,0.0
1172,Drosophila39,Motif_73,1.0
1173,Drosophila4,Motif_73,1.0
1174,Drosophila41,Motif_73,0.0
1175,Drosophila44,Motif_73,0.0
1176,Drosophila46,Motif_73,1.0
1177,Drosophila5,Motif_73,1.0
1178,Drosophila52,Motif_73,0.0
1179,Drosophila54,Motif_73,0.0
1180,Drosophila55,Motif_73,0.0
1181,Drosophila56,Motif_73,1.0
1182,Drosophila57,Motif_73,0.0
1183,Drosophila58,Motif_73,0.0
1184,Drosophila6,Motif_73,1.0
1185,Drosophila7,Motif_73,0.0
1186,Drosophila8,Motif_73,1.0
1187,Drosophila9,Motif_73,0.0
1188,Drosophila1,Motif_74,1.0
1189,Drosophila10,Motif_74,0.0
1190,Drosophila13,Motif_74,1.0
1191,Drosophila14,Motif_74,0.0
1192,Drosophila15,Motif_74,1.0
1193,Drosophila16,Motif_74,1.0
1194,Drosophila18,Motif_74,1.0
1195,Drosophila19,Motif_74,0.0
1196,Drosophila20,Motif_74,0.0
1197,Drosophila23,Motif_74,0.0
1198,Drosophila25,Motif_74,0.0
1199,Drosophila29,Motif_74,1.0
1200,Drosophila3,Motif_74,1.0
1201,Drosophila31,Motif_74,0.0
1202,Drosophila35,Motif_74,1.0
1203,Drosophila37,Motif_74,0.0
1204,Drosophila38,Motif_74,0.0
1205,Drosophila39,Motif_74,0.0
1206,Drosophila4,Motif_74,0.0
1207,Drosophila41,Motif_74,0.0
1208,Drosophila44,Motif_74,1.0
1209,Drosophila46,Motif_74,0.0
1210,Drosophila5,Motif_74,0.0
1211,Drosophila52,Motif_74,0.0
1212,Drosophila54,Motif_74,0.0
1213,Drosophila55,Motif_74,1.0
1214,Drosophila56,Motif_74,0.0
1215,Drosophila57,Motif_74,0.0
1216,Drosophila58,Motif_74,0.0
1217,Drosophila6,Motif_74,0.0
1218,Drosophila7,Motif_74,1.0
1219,Drosophila8,Motif_74,0.0
1220,Drosophila9,Motif_74,0.0
1221,Drosophila1,Motif_75,0.0
1222,Drosophila10,Motif_75,0.0
1223,Drosophila13,Motif_75,1.0
1224,Drosophila14,Motif_75,0.0
1225,Drosophila15,Motif_75,1.0
1226,Drosophila16,Motif_75,1.0
1227,Drosophila18,Motif_75,1.0
1228,Drosophila19,Motif_75,0.0
1229,Drosophila20,Motif_75,0.0
1230,Drosophila23,Motif_75,0.0
1231,Drosophila25,Motif_75,0.0
1232,Drosophila29,Motif_75,1.0
1233,Drosophila3,Motif_75,1.0
1234,Drosophila31,Motif_75,0.0
1235,Drosophila35,Motif_75,1.0
1236,Drosophila37,Motif_75,0.0
1237,Drosophila38,Motif_75,0.0
1238,Drosophila39,Motif_75,0.0
1239,Drosophila4,Motif_75,0.0
1240,Drosophila41,Motif_75,0.0
1241,Drosophila44,Motif_75,1.0
1242,Drosophila46,Motif_75,0.0
1243,Drosophila5,Motif_75,0.0
1244,Drosophila52,Motif_75,0.0
1245,Drosophila54,Motif_75,0.0
1246,Drosophila55,Motif_75,1.0
1247,Drosophila56,Motif_75,0.0
1248,Drosophila57,Motif_75,0.0
1249,Drosophila58,Motif_75,0.0
1250,Drosophila6,Motif_75,0.0
1251,Drosophila7,Motif_75,1.0
1252,Drosophila8,Motif_75,0.0
1253,Drosophila9,Motif_75,0.0
1254,Drosophila1,Motif_81,1.0
1255,Drosophila10,Motif_81,0.0
1256,Drosophila13,Motif_81,0.0
1257,Drosophila14,Motif_81,0.0
1258,Drosophila15,Motif_81,0.0
1259,Drosophila16,Motif_81,0.0
1260,Drosophila18,Motif_81,0.0
1261,Drosophila19,Motif_81,1.0
1262,Drosophila20,Motif_81,1.0
1263,Drosophila23,Motif_81,0.0
1264,Drosophila25,Motif_81,0.0
1265,Drosophila29,Motif_81,0.0
1266,Drosophila3,Motif_81,0.0
1267,Drosophila31,Motif_81,0.0
1268,Drosophila35,Motif_81,0.0
1269,Drosophila37,Motif_81,0.0
1270,Drosophila38,Motif_81,1.0
1271,Drosophila39,Motif_81,1.0
1272,Drosophila4,Motif_81,1.0
1273,Drosophila41,Motif_81,0.0
1274,Drosophila44,Motif_81,0.0
1275,Drosophila46,Motif_81,1.0
1276,Drosophila5,Motif_81,1.0
1277,Drosophila52,Motif_81,0.0
1278,Drosophila54,Motif_81,0.0
1279,Drosophila55,Motif_81,0.0
1280,Drosophila56,Motif_81,1.0
1281,Drosophila57,Motif_81,0.0
1282,Drosophila58,Motif_81,0.0
1283,Drosophila6,Motif_81,1.0
1284,Drosophila7,Motif_81,0.0
1285,Drosophila8,Motif_81,0.0
1286,Drosophila9,Motif_81,0.0
1287,Drosophila1,Motif_85,0.0
1288,Drosophila10,Motif_85,1.0
1289,Drosophila13,Motif_85,1.0
1290,Drosophila14,Motif_85,0.0
1291,Drosophila15,Motif_85,1.0
1292,Drosophila16,Motif_85,0.0
1293,Drosophila18,Motif_85,1.0
1294,Drosophila19,Motif_85,0.0
1295,Drosophila20,Motif_85,0.0
1296,Drosophila23,Motif_85,0.0
1297,Drosophila25,Motif_85,0.0
1298,Drosophila29,Motif_85,0.0
1299,Drosophila3,Motif_85,0.0
1300,Drosophila31,Motif_85,1.0
1301,Drosophila35,Motif_85,0.0
1302,Drosophila37,Motif_85,0.0
1303,Drosophila38,Motif_85,0.0
1304,Drosophila39,Motif_85,1.0
1305,Drosophila4,Motif_85,0.0
1306,Drosophila41,Motif_85,1.0
1307,Drosophila44,Motif_85,0.0
1308,Drosophila46,Motif_85,0.0
1309,Drosophila5,Motif_85,1.0
1310,Drosophila52,Motif_85,1.0
1311,Drosophila54,Motif_85,0.0
1312,Drosophila55,Motif_85,0.0
1313,Drosophila56,Motif_85,0.0
1314,Drosophila57,Motif_85,1.0
1315,Drosophila58,Motif_85,0.0
1316,Drosophila6,Motif_85,0.0
1317,Drosophila7,Motif_85,0.0
1318,Drosophila8,Motif_85,0.0
1319,Drosophila9,Motif_85,1.0
1320,Drosophila1,Motif_86,1.0
1321,Drosophila10,Motif_86,0.0
1322,Drosophila13,Motif_86,0.0
1323,Drosophila14,Motif_86,0.0
1324,Drosophila15,Motif_86,0.0
1325,Drosophila16,Motif_86,1.0
1326,Drosophila18,Motif_86,0.0
1327,Drosophila19,Motif_86,1.0
1328,Drosophila20,Motif_86,1.0
1329,Drosophila23,Motif_86,0.0
1330,Drosophila25,Motif_86,0.0
1331,Drosophila29,Motif_86,0.0
1332,Drosophila3,Motif_86,1.0
1333,Drosophila31,Motif_86,0.0
1334,Drosophila35,Motif_86,0.0
1335,Drosophila37,Motif_86,0.0
1336,Drosophila38,Motif_86,1.0
1337,Drosophila39,Motif_86,0.0
1338,Drosophila4,Motif_86,1.0
1339,Drosophila41,Motif_86,0.0
1340,Drosophila44,Motif_86,0.0
1341,Drosophila46,Motif_86,0.0
1342,Drosophila5,Motif_86,1.0
1343,Drosophila52,Motif_86,0.0
1344,Drosophila54,Motif_86,0.0
1345,Drosophila55,Motif_86,0.0
1346,Drosophila56,Motif_86,0.0
1347,Drosophila57,Motif_86,0.0
1348,Drosophila58,Motif_86,0.0
1349,Drosophila6,Motif_86,1.0
1350,Drosophila7,Motif_86,0.0
1351,Drosophila8,Motif_86,0.0
1352,Drosophila9,Motif_86,0.0
1353,Drosophila1,Motif_87,0.0
1354,Drosophila10,Motif_87,0.0
1355,Drosophila13,Motif_87,0.0
1356,Drosophila14,Motif_87,0.0
1357,Drosophila15,Motif_87,0.0
1358,Drosophila16,Motif_87,0.0
1359,Drosophila18,Motif_87,0.0
1360,Drosophila19,Motif_87,1.0
1361,Drosophila20,Motif_87,1.0
1362,Drosophila23,Motif_87,0.0
1363,Drosophila25,Motif_87,0.0
1364,Drosophila29,Motif_87,0.0
1365,Drosophila3,Motif_87,0.0
1366,Drosophila31,Motif_87,0.0
1367,Drosophila35,Motif_87,0.0
1368,Drosophila37,Motif_87,0.0
1369,Drosophila38,Motif_87,0.0
1370,Drosophila39,Motif_87,1.0
1371,Drosophila4,Motif_87,0.0
1372,Drosophila41,Motif_87,0.0
1373,Drosophila44,Motif_87,0.0
1374,Drosophila46,Motif_87,1.0
1375,Drosophila5,Motif_87,1.0
1376,Drosophila52,Motif_87,0.0
1377,Drosophila54,Motif_87,0.0
1378,Drosophila55,Motif_87,0.0
1379,Drosophila56,Motif_87,1.0
1380,Drosophila57,Motif_87,0.0
1381,Drosophila58,Motif_87,0.0
1382,Drosophila6,Motif_87,1.0
1383,Drosophila7,Motif_87,0.0
1384,Drosophila8,Motif_87,0.0
1385,Drosophila9,Motif_87,0.0
1386,Drosophila1,Motif_88,0.0
1387,Drosophila10,Motif_88,0.0
1388,Drosophila13,Motif_88,0.0
1389,Drosophila14,Motif_88,0.0
1390,Drosophila15,Motif_88,0.0
1391,Drosophila16,Motif_88,0.0
1392,Drosophila18,Motif_88,0.0
1393,Drosophila19,Motif_88,0.0
1394,Drosophila20,Motif_88,0.0
1395,Drosophila23,Motif_88,0.0
1396,Drosophila25,Motif_88,1.0
1397,Drosophila29,Motif_88,0.0
1398,Drosophila3,Motif_88,0.0
1399,Drosophila31,Motif_88,0.0
1400,Drosophila35,Motif_88,0.0
1401,Drosophila37,Motif_88,1.0
1402,Drosophila38,Motif_88,0.0
1403,Drosophila39,Motif_88,1.0
1404,Drosophila4,Motif_88,0.0
1405,Drosophila41,Motif_88,0.0
1406,Drosophila44,Motif_88,0.0
1407,Drosophila46,Motif_88,1.0
1408,Drosophila5,Motif_88,0.0
1409,Drosophila52,Motif_88,0.0
1410,Drosophila54,Motif_88,1.0
1411,Drosophila55,Motif_88,0.0
1412,Drosophila56,Motif_88,1.0
1413,Drosophila57,Motif_88,0.0
1414,Drosophila58,Motif_88,1.0
1415,Drosophila6,Motif_88,0.0
1416,Drosophila7,Motif_88,0.0
1417,Drosophila8,Motif_88,1.0
1418,Drosophila9,Motif_88,0.0
1419,Drosophila1,Motif_92,0.0
1420,Drosophila10,Motif_92,0.0
1421,Drosophila13,Motif_92,1.0
1422,Drosophila14,Motif_92,0.0
1423,Drosophila15,Motif_92,1.0
1424,Drosophila16,Motif_92,1.0
1425,Drosophila18,Motif_92,0.0
1426,Drosophila19,Motif_92,0.0
1427,Drosophila20,Motif_92,0.0
1428,Drosophila23,Motif_92,0.0
1429,Drosophila25,Motif_92,0.0
1430,Drosophila29,Motif_92,1.0
1431,Drosophila3,Motif_92,1.0
1432,Drosophila31,Motif_92,0.0
1433,Drosophila35,Motif_92,1.0
1434,Drosophila37,Motif_92,0.0
1435,Drosophila38,Motif_92,0.0
1436,Drosophila39,Motif_92,0.0
1437,Drosophila4,Motif_92,0.0
1438,Drosophila41,Motif_92,0.0
1439,Drosophila44,Motif_92,1.0
1440,Drosophila46,Motif_92,0.0
1441,Drosophila5,Motif_92,0.0
1442,Drosophila52,Motif_92,0.0
1443,Drosophila54,Motif_92,0.0
