,type,eta
100,eta,0.6189036418822128
101,eta,0.6225231449238632
102,eta,0.448531716402973
103,eta,0.6626470947430669
104,eta,0.6074818193422662
105,eta,0.5952029079143195
106,eta,0.3560114204510876
107,eta,0.7073832262356959
108,eta,0.6039325923965847
109,eta,0.5946342715470605
110,eta,0.6355500009644837
111,eta,0.5911984921248086
112,eta,0.29619007143953646
113,eta,0.3944752891776425
114,eta,0.4645821240012195
115,eta,0.4108363195308181
116,eta,0.6301047880359021
117,eta,0.7381808948415362
118,eta,0.5689968254878797
119,eta,0.5843334431334216
120,eta,0.48456602460626336
121,eta,0.4442700848072496
122,eta,0.5684618938925506
123,eta,0.6094672636890688
124,eta,0.5956240290112981
125,eta,0.6053298837940367
126,eta,0.5554666745176626
127,eta,0.4889433962890001
128,eta_comb,0.3509312505176291
129,eta_comb,0.6209538593508929
130,eta_comb,0.6453422395012559
131,eta_comb,0.6295864605501194
132,eta_comb,0.6060900655180063
133,eta_comb,0.6193205907603688
134,eta_comb,0.5804646141860372
135,eta_comb,0.6032865627103425
136,eta_comb,0.5296670001765555
137,eta_comb,0.6613826101318533
138,eta_comb,0.576100784006439
139,eta_comb,0.618927514735841
140,eta_comb,0.5918837728450729
141,eta_comb,0.5821493889167202
142,eta_comb,0.5680946757700653
143,eta_comb,0.6895506564887902
144,eta_comb,0.5934720674971666
145,eta_comb,0.6158711819793229
146,eta_comb,0.6353475778049898
147,eta_comb,0.6344781802621077
148,eta_comb,0.5553815930693814
149,eta_comb,0.6021134360081742
150,eta_comb,0.6193887947235663
151,eta_comb,0.5930237723668718
152,eta_comb,0.5672198490786913
153,eta_comb,0.37656563782292624
154,eta_comb,0.6216880382049663
155,eta_comb,0.6329530505705984
156,eta_comb,0.5601255246731011
157,eta_comb,0.5602618459860981
158,eta_comb,0.26542653518984305
159,eta_comb,0.5895480813216412
160,eta_comb,0.5699493032434741
161,eta_comb,0.5155554806847907
162,eta_comb,0.5740122781488962
163,eta_comb,0.45273272041594154
164,eta_comb,0.5746585271203125
165,eta_comb,0.6294111653169916
166,eta_comb,0.6522176256810842
167,eta_comb,0.6233285544017102
168,eta_comb,0.6113078761392604
169,eta_comb,0.5046391563323344
170,eta_comb,0.5686684716459202
171,eta_comb,0.5695384571307626
172,eta_comb,0.6768204118563986
173,eta_comb,0.6292755545858739
174,eta_comb,0.5612310683074152
175,eta_comb,0.5838211554905709
176,eta_comb,0.6437988133637587
177,eta_comb,0.4140551395642106
178,eta_comb,0.6193665912203422
179,eta_comb,0.6124345128631151
180,eta_comb,0.4376175022228928
181,eta_comb,0.4413523220397689
182,eta_comb,0.6128192208155456
183,eta_comb,0.6304495594980806
184,eta_comb,0.47227719078911007
185,eta_comb,0.5796769145907558
186,eta_comb,0.5733709746029065
187,eta_comb,0.43986174596148836
188,eta_comb,0.6210219874718592
189,eta_comb,0.3997581884677216
190,eta_comb,0.6326179033133793
191,eta_comb,0.5143343362164321
192,eta_comb,0.5546751115003787
193,eta_comb,0.6089676925832085
194,eta_comb,0.5465728625170444
195,eta_comb,0.5227309399748197
196,eta_comb,0.42360883734032645
197,eta_comb,0.4190866940441209
198,eta_comb,0.6745690769068725
199,eta_comb,0.5608077073447857
200,eta_comb,0.48913187365922395
201,eta_comb,0.5890582022599133
202,eta_comb,0.6264024050044898
203,eta_comb,0.6713606217605959
204,eta_comb,0.5970392632821944
205,eta_comb,0.6046757676569432
206,eta_comb,0.6028886465691109
207,eta_comb,0.5903913706139093
208,eta_comb,0.5954107925697769
209,eta_comb,0.6658488283503508
210,eta_comb,0.5484510706005131
211,eta_comb,0.5846348958066594
212,eta_comb,0.4399183907262662
213,eta_comb,0.5274050356559343
214,eta_comb,0.5515066586084761
215,eta_comb,0.6671115589483606
216,eta_comb,0.49671097703391515
217,eta_comb,0.6399592968737194
218,eta_comb,0.6256611332406512
219,eta_comb,0.4393945354136252
220,eta_comb,0.6079345176065415
221,eta_comb,0.44738394786977764
222,eta_comb,0.5444261517984164
223,eta_comb,0.37480295916517514
224,eta_comb,0.3539250296604264
225,eta_comb,0.42210684937224785
226,eta_comb,0.6549767120408946
227,eta_comb,0.38812629327830267
228,eta_comb,0.5465634837692771
229,eta_comb,0.22689246737762794
230,eta_comb,0.4873809617556885
231,eta_comb,0.4981342633876351
232,eta_comb,0.6138473363262521
233,eta_comb,0.44477769263880224
234,eta_comb,0.6685024051623933
235,eta_comb,0.5733055579511769
236,eta_comb,0.6329047000991428
237,eta_comb,0.49086327759655063
238,eta_comb,0.5910343699191168
239,eta_comb,0.48962132296030336
240,eta_comb,0.7182702167915026
241,eta_comb,0.42200576487537145
242,eta_comb,0.647799455736996
243,eta_comb,0.4494536763708815
244,eta_comb,0.5137057308203747
245,eta_comb,0.5791667712427502
246,eta_comb,0.5147966270703954
247,eta_comb,0.6092102741859906
248,eta_comb,0.20670995262155514
249,eta_comb,0.5739899756603637
250,eta_comb,0.5570202649782975
251,eta_comb,0.5905532963028474
252,eta_comb,0.677485664255146
253,eta_comb,0.5369552216680336
254,eta_comb,0.48209794492882985
255,eta_comb,0.4296254086369804
256,eta_comb,0.25578841468716956
257,eta_comb,0.683419397450696
258,eta_comb,0.619697458776329
259,eta_comb,0.5500298236800811
260,eta_comb,0.6269000295816646
261,eta_comb,0.4931021708732507
262,eta_comb,0.6134496455079292
263,eta_comb,0.5950936124644716
264,eta_comb,0.5120231156509542
265,eta_comb,0.5215529403920347
266,eta_comb,0.5260021941268657
267,eta_comb,0.5617959333571293
268,eta_comb,0.6826193878697521
269,eta_comb,0.6284157744957471
270,eta_comb,0.5571717721188588
271,eta_comb,0.5634538802640117
272,eta_comb,0.6385582755118006
273,eta_comb,0.5724760716127701
274,eta_comb,0.6603108683600165
275,eta_comb,0.5645008644525072
276,eta_comb,0.5811021280117924
277,eta_comb,0.6192215880806354
278,eta_comb,0.33272549756302316
279,eta_comb,0.6413411674184814
280,eta_comb,0.5388597599465044
281,eta_comb,0.34419943121119845
282,eta_comb,0.5958164899374001
283,eta_comb,0.6414705845066776
284,eta_comb,0.6801270325887385
285,eta_comb,0.6194667760770304
286,eta_comb,0.6526697315367946
287,eta_comb,0.6000110659477096
288,eta_comb,0.6154655681431448
289,eta_comb,0.6263546515381689
290,eta_comb,0.4190307721442859
291,eta_comb,0.46808744379826883
292,eta_comb,0.48570286680627117
293,eta_comb,0.5768259954697612
294,eta_comb,0.30314596416532436
295,eta_comb,0.6198521193669201
296,eta_comb,0.47440193924540014
297,eta_comb,0.6480655717403687
298,eta_comb,0.3972998507407337
299,eta_comb,0.43479374858004943
300,eta_comb,0.500760801668972
301,eta_comb,0.6191734989343907
302,eta_comb,0.5825567926814976
303,eta_comb,0.4243549283052692
304,eta_comb,0.35341981518077015
305,eta_comb,0.5516193700933747
306,eta_comb,0.6376343123722598
307,eta_comb,0.5633308402403067
308,eta_comb,0.6516496725614498
309,eta_comb,0.55200746399088
310,eta_comb,0.594598945555992
311,eta_comb,0.5636280808854278
312,eta_comb,0.5147315594695782
313,eta_comb,0.6035000546451067
314,eta_comb,0.5569403975555487
315,eta_comb,0.5597065701903974
316,eta_comb,0.6717617792295342
317,eta_comb,0.28526267675123623
318,eta_comb,0.6205400299860904
319,eta_comb,0.5671425153891839
320,eta_comb,0.627536661686323
321,eta_comb,0.6246261361979533
322,eta_comb,0.6414751186860256
323,eta_comb,0.6506668394283392
324,eta_comb,0.6722825170500171
325,eta_comb,0.624693185672644
326,eta_comb,0.6475353447663934
327,eta_comb,0.6502935247249616
328,eta_comb,0.6470072937925814
329,eta_comb,0.5719750540764821
330,eta_comb,0.5346928516712005
331,eta_comb,0.22065199208748967
332,eta_comb,0.3901899520705484
333,eta_comb,0.5554196747326161
334,eta_comb,0.6568317920038054
335,eta_comb,0.6216049806833165
336,eta_comb,0.6809147023316519
337,eta_comb,0.32769101659167693
338,eta_comb,0.7212349050066212
339,eta_comb,0.6355479168234274
340,eta_comb,0.6060336854922581
341,eta_comb,0.606833892381327
342,eta_comb,0.5640350086632845
343,eta_comb,0.26164958064701815
344,eta_comb,0.5511225921485838
345,eta_comb,0.6375236858817923
346,eta_comb,0.5641912466314566
347,eta_comb,0.5855299384557313
348,eta_comb,0.6119962832240975
349,eta_comb,0.4475297056898098
350,eta_comb,0.6411335150732193
351,eta_comb,0.3696672672333202
352,eta_comb,0.6394245943662247
353,eta_comb,0.6291603428271985
354,eta_comb,0.6661563181517963
355,eta_comb,0.6077443884070197
356,eta_comb,0.6565827427155316
357,eta_comb,0.6523949745414706
358,eta_comb,0.5270260178385748
359,eta_comb,0.5460476937803697
360,eta_comb,0.3510435583277886
361,eta_comb,0.6261203182371315
362,eta_comb,0.3853743727741706
363,eta_comb,0.6631171460325402
364,eta_comb,0.46106802107139505
365,eta_comb,0.4460407164935719
366,eta_comb,0.6392971171370081
367,eta_comb,0.6061126681302768
368,eta_comb,0.5019722764850157
369,eta_comb,0.668388926717115
370,eta_comb,0.676671246621363
371,eta_comb,0.4605212307329409
372,eta_comb,0.6294039763265433
373,eta_comb,0.6925091952839935
374,eta_comb,0.5752100731648552
375,eta_comb,0.5151137820015625
376,eta_comb,0.6402330435267364
377,eta_comb,0.5671736806375486
378,eta_comb,0.6320160852928487
379,eta_comb,0.6613478002599222
380,eta_comb,0.5886889916126066
381,eta_comb,0.6674117168174919
382,eta_comb,0.6033497041366004
383,eta_comb,0.6151591860041192
384,eta_comb,0.6057854843901127
385,eta_comb,0.5957299778375262
386,eta_comb,0.5966382511275095
387,eta_comb,0.5741800975654485
388,eta_comb,0.641213077271735
389,eta_comb,0.5731667418491998
390,eta_comb,0.6191726976579904
391,eta_comb,0.5868372332393993
392,eta_comb,0.5771969663030181
393,eta_comb,0.6808035714357866
394,eta_comb,0.6381895319064304
395,eta_comb,0.5972080692048012
396,eta_comb,0.6314166606178404
397,eta_comb,0.6521665391003173
398,eta_comb,0.6272537099915902
399,eta_comb,0.6829176991080361
400,eta_comb,0.6446449578407547
401,eta_comb,0.613545081881986
402,eta_comb,0.6054393043083951
403,eta_comb,0.5629266589194423
404,eta_comb,0.37268717039436317
405,eta_comb,0.6143105954608741
406,eta_comb,0.6334767517607387
407,eta_comb,0.5778966575028569
408,eta_comb,0.6059147460200716
409,eta_comb,0.34022275801043744
410,eta_comb,0.5998589566012932
411,eta_comb,0.658893835762247
412,eta_comb,0.5142867765049701
413,eta_comb,0.5886810291546756
414,eta_comb,0.5858236304313843
415,eta_comb,0.591707923989937
416,eta_comb,0.6151860084679701
417,eta_comb,0.5906039181638894
418,eta_comb,0.6161608209835783
419,eta_comb,0.5990179031293477
420,eta_comb,0.5388552869594924
421,eta_comb,0.5784568269671582
422,eta_comb,0.6583736641869369
423,eta_comb,0.6459800530524962
424,eta_comb,0.6099906901958893
425,eta_comb,0.5701659128962288
426,eta_comb,0.6012495032810988
427,eta_comb,0.645066142145649
428,eta_comb,0.4005086129330937
429,eta_comb,0.6027059515565683
430,eta_comb,0.600841796875406
431,eta_comb,0.45411849048819863
432,eta_comb,0.4631949382766307
433,eta_comb,0.3031092785104771
434,eta_comb,0.6282832076704805
435,eta_comb,0.5324533222031925
436,eta_comb,0.5750241991201497
437,eta_comb,0.5951602219127624
438,eta_comb,0.43559236325569123
439,eta_comb,0.6102277808502059
440,eta_comb,0.4422406132563074
441,eta_comb,0.6009685741590174
442,eta_comb,0.5151583946942404
443,eta_comb,0.5915721723293257
444,eta_comb,0.6248483300622771
445,eta_comb,0.5876242657217415
446,eta_comb,0.603116642915509
447,eta_comb,0.3756053636358112
448,eta_comb,0.30824340055854704
449,eta_comb,0.6216732337719076
450,eta_comb,0.5748621440008536
451,eta_comb,0.18321369048527653
452,eta_comb,0.648670890538365
453,eta_comb,0.6442526622199228
454,eta_comb,0.636215538309241
455,eta_comb,0.5967117262266443
456,eta_comb,0.5874363141881771
457,eta_comb,0.5938930449070668
458,eta_comb,0.5853610056021877
459,eta_comb,0.4121958666993958
460,eta_comb,0.64975508673345
461,eta_comb,0.5233843351024515
462,eta_comb,0.5726128486205702
463,eta_comb,0.4292068068041398
464,eta_comb,0.5656910869742406
465,eta_comb,0.5526508158812188
466,eta_comb,0.6663060417325799
467,eta_comb,0.4982273151294674
468,eta_comb,0.6151699333917574
469,eta_comb,0.6143568599872073
470,eta_comb,0.42241058088836525
471,eta_comb,0.6049491005792037
472,eta_comb,0.44343148260953025
473,eta_comb,0.5562525126955008
474,eta_comb,0.41821169329258784
475,eta_comb,0.524598324638377
476,eta_comb,0.4049525644299917
477,eta_comb,0.5447065654114919
478,eta_comb,0.48990161464032556
479,eta_comb,0.6040767843106422
480,eta_comb,0.30727638467009105
481,eta_comb,0.6700115196084617
482,eta_comb,0.5981633082166994
483,eta_comb,0.5984743905749497
484,eta_comb,0.40062930067513497
485,eta_comb,0.6751169489577813
486,eta_comb,0.6062199150188181
487,eta_comb,0.6018493893046313
488,eta_comb,0.6441042853515637
489,eta_comb,0.6057959448521275
490,eta_comb,0.49957042319982703
491,eta_comb,0.586155705784654
492,eta_comb,0.5081050584431294
493,eta_comb,0.724551397678382
494,eta_comb,0.6398562576469684
495,eta_comb,0.502732368811689
496,eta_comb,0.5814488935419893
497,eta_comb,0.5676878722557205
498,eta_comb,0.5576470761784255
499,eta_comb,0.3834799756520742
500,eta_comb,0.5774764928145083
501,eta_comb,0.6122311231439622
502,eta_comb,0.6549438424646579
503,eta_comb,0.666711833720747
504,eta_comb,0.35642428193275877
505,eta_comb,0.5267407881113989
506,eta_comb,0.6774071759567215
507,eta_comb,0.6069174501097611
508,eta_comb,0.63140259334064
509,eta_comb,0.5631824702737588
510,eta_comb,0.6254410146187424
511,eta_comb,0.5143734850321211
512,eta_comb,0.6954860982692238
513,eta_comb,0.5924564395269247
514,eta_comb,0.643584463138987
515,eta_comb,0.6080490837659016
516,eta_comb,0.5871796454720579
517,eta_comb,0.6228643563718319
518,eta_comb,0.6954885526558736
519,eta_comb,0.6094637933435446
520,eta_comb,0.6408583556787815
521,eta_comb,0.7204589172811764
522,eta_comb,0.6503057325949781
523,eta_comb,0.6025548745142343
524,eta_comb,0.6697331065226881
525,eta_comb,0.6306102920901239
526,eta_comb,0.5881593396988137
527,eta_comb,0.605972556307675
528,eta_comb,0.5940053814303633
529,eta_comb,0.6401803650837012
530,eta_comb,0.6781740943348264
531,eta_comb,0.5554580179993012
532,eta_comb,0.5412569884230557
533,eta_comb,0.43904699576949835
534,eta_comb,0.5796752121382771
535,eta_comb,0.5806903732523521
536,eta_comb,0.44943785969581224
537,eta_comb,0.5638810644922653
538,eta_comb,0.4497741337181417
539,eta_comb,0.6459606151525581
540,eta_comb,0.6520403035807557
541,eta_comb,0.6597485836145229
542,eta_comb,0.6360027984871611
543,eta_comb,0.6491870394512652
544,eta_comb,0.43900246714111923
545,eta_comb,0.5975606125117325
546,eta_comb,0.5878813964996819
547,eta_comb,0.6956204059542453
548,eta_comb,0.6509617351395439
549,eta_comb,0.5828994513254733
550,eta_comb,0.5759478865650695
551,eta_comb,0.6977710127808318
552,eta_comb,0.4879380337985272
553,eta_comb,0.6467970507431682
554,eta_comb,0.6237661681898966
555,eta_comb,0.2780592395964776
556,eta_comb,0.5077041695154877
557,eta_comb,0.503079332248683
558,eta_comb,0.6517098641881275
559,eta_comb,0.4503727627824093
560,eta_comb,0.5823382090253615
561,eta_comb,0.6499480199554046
562,eta_comb,0.4874787919513281
563,eta_comb,0.6341455351123968
564,eta_comb,0.3817227692739859
565,eta_comb,0.6813502003400977
566,eta_comb,0.559959669410589
567,eta_comb,0.538929449597558
568,eta_comb,0.6824998074331309
569,eta_comb,0.5238619030647172
570,eta_comb,0.523061502621924
571,eta_comb,0.5242990973081054
572,eta_comb,0.22417295853418162
573,eta_comb,0.7019620991793519
574,eta_comb,0.5299620353663839
575,eta_comb,0.3480216334119409
576,eta_comb,0.5892914993330602
577,eta_comb,0.6235870908373026
578,eta_comb,0.6925463619343367
579,eta_comb,0.6157236078843581
580,eta_comb,0.6437018652006803
581,eta_comb,0.6449682631156265
582,eta_comb,0.5999130306210524
583,eta_comb,0.5886244265248066
584,eta_comb,0.6989293195164099
585,eta_comb,0.6424330026831867
586,eta_comb,0.6202823960994236
587,eta_comb,0.5122604052527195
588,eta_comb,0.47733246866248974
589,eta_comb,0.5179244117797933
590,eta_comb,0.7033699014672393
591,eta_comb,0.6043582619195604
592,eta_comb,0.6682944749221977
593,eta_comb,0.640422943946482
594,eta_comb,0.6560207980026964
595,eta_comb,0.6215889617498264
596,eta_comb,0.5658891133817735
597,eta_comb,0.5110659547811842
598,eta_comb,0.3999671894363338
599,eta_comb,0.5126102467926966
600,eta_comb,0.4733993707787818
601,eta_comb,0.6511906798481569
602,eta_comb,0.330510568062921
603,eta_comb,0.46936859274414167
604,eta_comb,0.3057415902722988
605,eta_comb,0.5250803559623185
606,eta_comb,0.42602367468826774
607,eta_comb,0.6277983766165125
608,eta_comb,0.4973122753334118
609,eta_comb,0.7057621192268302
610,eta_comb,0.5597139250711858
611,eta_comb,0.6488509247877409
612,eta_comb,0.35309423994580463
613,eta_comb,0.6270063584175599
614,eta_comb,0.5821856153055118
615,eta_comb,0.6683427644565719
616,eta_comb,0.5230892510719376
617,eta_comb,0.7074724834289347
618,eta_comb,0.6473435712042008
619,eta_comb,0.6279515014506071
620,eta_comb,0.6078450813540931
621,eta_comb,0.48104981649490897
622,eta_comb,0.6487316117555086
623,eta_comb,0.33755339311445415
624,eta_comb,0.593355728034728
625,eta_comb,0.5484616933477611
626,eta_comb,0.6812672047199395
627,eta_comb,0.7176307990703678
628,eta_comb,0.6560943501380331
629,eta_comb,0.5916564179303478
630,eta_comb,0.61322910403481
631,eta_comb,0.6089039410751642
632,eta_comb,0.5890085335027228
633,eta_comb,0.6010817562367222
634,eta_comb,0.5711745077336469
635,eta_comb,0.6015094405539492
636,eta_comb,0.5753588085844727
637,eta_comb,0.6270991615249292
638,eta_comb,0.5903549252522943
639,eta_comb,0.579341270661851
640,eta_comb,0.7252713058609875
641,eta_comb,0.3457558350953084
642,eta_comb,0.6006500897050292
643,eta_comb,0.6364217976978855
644,eta_comb,0.3912660350994967
645,eta_comb,0.6344529002421989
646,eta_comb,0.6706581905020629
647,eta_comb,0.667571547584247
648,eta_comb,0.6184284654418226
649,eta_comb,0.6014834677835481
650,eta_comb,0.5618307126175209
651,eta_comb,0.38213205463975325
652,eta_comb,0.6204268039782025
653,eta_comb,0.6452318723658734
654,eta_comb,0.5760790794640956
655,eta_comb,0.5926305565662979
656,eta_comb,0.5883716633532452
657,eta_comb,0.5944782597777697
658,eta_comb,0.6421813029908511
659,eta_comb,0.5171227950549783
660,eta_comb,0.5858304729429494
661,eta_comb,0.6320785028422179
662,eta_comb,0.601190766911083
663,eta_comb,0.620183901912021
664,eta_comb,0.5378797309191531
665,eta_comb,0.6220016158316306
666,eta_comb,0.6012824604546135
667,eta_comb,0.5410947265196655
668,eta_comb,0.581537646420279
669,eta_comb,0.6544275832380901
670,eta_comb,0.6263111906068852
671,eta_comb,0.6119310306916498
672,eta_comb,0.5692958951834555
673,eta_comb,0.5968164349161993
674,eta_comb,0.6153129721147111
675,eta_comb,0.29883035784616147
676,eta_comb,0.6059310805887677
677,eta_comb,0.6037449039729017
678,eta_comb,0.505763587242816
679,eta_comb,0.5420291883931437
680,eta_comb,0.23983168837572227
681,eta_comb,0.6374088069489644
682,eta_comb,0.5423233087480819
683,eta_comb,0.5772873339430126
684,eta_comb,0.611954933228302
685,eta_comb,0.5911515400944415
686,eta_comb,0.6142661204431976
687,eta_comb,0.4638595267780416
688,eta_comb,0.5332957573549986
689,eta_comb,0.5030828331288071
690,eta_comb,0.586955860551541
691,eta_comb,0.6184129325435687
692,eta_comb,0.5804626719547313
693,eta_comb,0.597983609979965
694,eta_comb,0.6129883355741864
695,eta_comb,0.4747370722020803
696,eta_comb,0.49637066256088586
697,eta_comb,0.5682277080348855
698,eta_comb,0.358646309552491
699,eta_comb,0.6327072956479041
700,eta_comb,0.6371188537583105
701,eta_comb,0.6109769909404377
702,eta_comb,0.6013769478491428
703,eta_comb,0.5848615291557745
704,eta_comb,0.5983733515540607
705,eta_comb,0.588050133406134
706,eta_comb,0.2601672743289355
707,eta_comb,0.5748791124556777
708,eta_comb,0.40198743910477025
709,eta_comb,0.568388578271336
710,eta_comb,0.5033635489796264
711,eta_comb,0.5597233988434459
712,eta_comb,0.5514676415335081
713,eta_comb,0.4831619911130188
714,eta_comb,0.3947474793954383
715,eta_comb,0.6053675318914081
716,eta_comb,0.6190171115783312
717,eta_comb,0.5690297055920894
718,eta_comb,0.6094104388569358
719,eta_comb,0.2507269624285279
720,eta_comb,0.5531742390895276
721,eta_comb,0.3938368395676205
722,eta_comb,0.5478029800475637
723,eta_comb,0.30062969303507037
724,eta_comb,0.2508663299450657
725,eta_comb,0.6420036057957663
726,eta_comb,0.5846928563224639
727,eta_comb,0.36924325594633967
728,eta_comb,0.6785379149969774
729,eta_comb,0.5787220736384815
730,eta_comb,0.6009421002670361
731,eta_comb,0.3494621816573345
732,eta_comb,0.6697225775587846
733,eta_comb,0.5994420268098277
734,eta_comb,0.5952052029256018
735,eta_comb,0.5932721672261527
736,eta_comb,0.6133456327090435
737,eta_comb,0.42627506701710005
738,eta_comb,0.3618970298689811
739,eta_comb,0.4060381656234379
740,eta_comb,0.51255003096823
741,eta_comb,0.5941472338348417
742,eta_comb,0.40622597483327455
743,eta_comb,0.5855593159770255
744,eta_comb,0.5663273241522762
745,eta_comb,0.48780909125331673
746,eta_comb,0.40114054941722416
747,eta_comb,0.5802159427281158
748,eta_comb,0.5982563673127985
749,eta_comb,0.6338290045918614
750,eta_comb,0.5470755252873879
751,eta_comb,0.39815302752089216
752,eta_comb,0.5404291977367227
753,eta_comb,0.6232522098049079
754,eta_comb,0.6131841320385998
755,eta_comb,0.6176797296982506
756,eta_comb,0.6082695840524115
757,eta_comb,0.6123025580730324
758,eta_comb,0.6274763920550721
759,eta_comb,0.6115491153382986
760,eta_comb,0.623343768292138
761,eta_comb,0.6567303562029788
762,eta_comb,0.6144573843757718
763,eta_comb,0.6099857441305677
764,eta_comb,0.608962246382929
765,eta_comb,0.5898962718056687
766,eta_comb,0.6109611158873757
767,eta_comb,0.6133749543773358
768,eta_comb,0.6226274953726596
769,eta_comb,0.6043347304977531
770,eta_comb,0.6164817103133281
771,eta_comb,0.6128426799597426
772,eta_comb,0.6201914637769984
773,eta_comb,0.6201797824866226
774,eta_comb,0.6157885782986027
775,eta_comb,0.6117067135722963
776,eta_comb,0.6037206580581156
777,eta_comb,0.6150865224953241
778,eta_comb,0.6276918728435933
779,eta_comb,0.6090541312360923
780,eta_comb,0.6156631294206977
781,eta_comb,0.5986915748934003
782,eta_comb,0.614515421860426
783,eta_comb,0.615552447061606
784,eta_comb,0.6138010312334499
785,eta_comb,0.6160991056357162
786,eta_comb,0.616464077938552
787,eta_comb,0.6157934560960409
788,eta_comb,0.6157532387949209
789,eta_comb,0.6051731030516186
790,eta_comb,0.6108109152944168
791,eta_comb,0.6197772462665072
792,eta_comb,0.613255724200192
793,eta_comb,0.6177679723857987
794,eta_comb,0.6026334244499143
795,eta_comb,0.6120205379285413
796,eta_comb,0.6114183622405804
797,eta_comb,0.6298986261129218
798,eta_comb,0.6187100669587807
799,eta_comb,0.6243366731480933
800,eta_comb,0.6093749069054903
801,eta_comb,0.6134611008154505
802,eta_comb,0.6104211343077051
803,eta_comb,0.610350311345472
804,eta_comb,0.6050975034326176
805,eta_comb,0.6547156595778032
806,eta_comb,0.6127016232977008
807,eta_comb,0.6175503935029126
808,eta_comb,0.6207345264818396
809,eta_comb,0.6021064304368295
810,eta_comb,0.6143802031165304
811,eta_comb,0.6233987347785943
812,eta_comb,0.6102097251763787
813,eta_comb,0.6127418627773588
814,eta_comb,0.610882236561351
815,eta_comb,0.610997025117505
816,eta_comb,0.6142964245258802
817,eta_comb,0.6110473003477013
818,eta_comb,0.6133319511648502
819,eta_comb,0.6093007014302857
820,eta_comb,0.6108821197997178
821,eta_comb,0.6156084019215415
822,eta_comb,0.6192789684460618
823,eta_comb,0.6149333244764701
824,eta_comb,0.6176989514566885
825,eta_comb,0.6176888063655165
826,eta_comb,0.6148328651595745
827,eta_comb,0.6338038721223657
828,eta_comb,0.6113272545294195
829,eta_comb,0.6113507004504849
830,eta_comb,0.618921307651562
831,eta_comb,0.6177029984567195
832,eta_comb,0.641180762041869
833,eta_comb,0.6096980690689017
834,eta_comb,0.60464527550131
835,eta_comb,0.6089930768866216
836,eta_comb,0.6201917910030731
837,eta_comb,0.615020029592806
838,eta_comb,0.6172848252586128
839,eta_comb,0.6154281356225301
840,eta_comb,0.6182917419813576
841,eta_comb,0.6188884878308328
842,eta_comb,0.6063786776185405
843,eta_comb,0.5906157604281955
844,eta_comb,0.6168260610614847
845,eta_comb,0.6254180339878455
846,eta_comb,0.6120851172612503
847,eta_comb,0.6152205945224892
848,eta_comb,0.6139446595868914
