,Cluster,Motif,Influe
693,Endoderm,Motif_111,0.82258326
694,Epithelial,Motif_111,-0.5047843
695,Germ,Motif_111,-0.096579745
696,Mesenchyme,Motif_111,-0.34034178
697,Muscle,Motif_111,0.43119976
698,Neuron,Motif_111,0.010993654
699,Notochord,Motif_111,0.21061106
700,Endoderm,Motif_112,-0.7663821
701,Epithelial,Motif_112,-0.32685316
702,Germ,Motif_112,-0.35299408
703,Mesenchyme,Motif_112,0.69218355
704,Muscle,Motif_112,-0.4884645
705,Neuron,Motif_112,-0.4913811
706,Notochord,Motif_112,-0.7663821
707,Endoderm,Motif_113,-0.73106515
708,Epithelial,Motif_113,-0.5896729
709,Germ,Motif_113,-0.31383923
710,Mesenchyme,Motif_113,0.77361864
711,Muscle,Motif_113,-0.52464265
712,Neuron,Motif_113,-0.5776885
713,Notochord,Motif_113,-0.73106515
714,Endoderm,Motif_114,1.1296682
715,Epithelial,Motif_114,-0.5628349
716,Germ,Motif_114,0.28861758
717,Mesenchyme,Motif_114,-0.44582668
718,Muscle,Motif_114,0.44789782
719,Neuron,Motif_114,-0.15200175
720,Notochord,Motif_114,-0.72874296
721,Endoderm,Motif_116,-0.83415085
722,Epithelial,Motif_116,-0.2763217
723,Germ,Motif_116,-0.45915422
724,Mesenchyme,Motif_116,0.72221684
725,Muscle,Motif_116,-0.5171254
726,Neuron,Motif_116,-0.50797755
727,Notochord,Motif_116,-0.83415085
728,Endoderm,Motif_117,1.0496051
729,Epithelial,Motif_117,0.13221149
730,Germ,Motif_117,0.75260806
731,Mesenchyme,Motif_117,-0.8413866
732,Muscle,Motif_117,0.4362939
733,Neuron,Motif_117,0.6754507
734,Notochord,Motif_117,1.0004101
735,Endoderm,Motif_119,-0.57128316
736,Epithelial,Motif_119,-0.0704975
737,Germ,Motif_119,-0.17954986
738,Mesenchyme,Motif_119,0.40126827
739,Muscle,Motif_119,-0.25356713
740,Neuron,Motif_119,-0.39069554
741,Notochord,Motif_119,-0.57128316
742,Endoderm,Motif_120,-0.45980933
743,Epithelial,Motif_120,-0.27152076
744,Germ,Motif_120,-0.06636195
745,Mesenchyme,Motif_120,0.33517846
746,Muscle,Motif_120,-0.15586737
747,Neuron,Motif_120,-0.40829545
748,Notochord,Motif_120,-0.45980933
749,Endoderm,Motif_121,0.3567186
750,Epithelial,Motif_121,0.13492677
751,Germ,Motif_121,1.1440002
752,Mesenchyme,Motif_121,-0.4383087
753,Muscle,Motif_121,-0.23917708
754,Neuron,Motif_121,0.2768437
755,Notochord,Motif_121,0.19248049
756,Endoderm,Motif_122,0.041352853
757,Epithelial,Motif_122,1.1383612
758,Germ,Motif_122,-0.124229155
759,Mesenchyme,Motif_122,-0.6526849
760,Muscle,Motif_122,0.23009798
761,Neuron,Motif_122,0.63578826
762,Notochord,Motif_122,0.7175771
763,Endoderm,Motif_123,0.5002357
764,Epithelial,Motif_123,-0.206681
765,Germ,Motif_123,-0.34610304
766,Mesenchyme,Motif_123,-0.26688504
767,Muscle,Motif_123,0.5082741
768,Neuron,Motif_123,0.06552906
769,Notochord,Motif_123,0.3505481
770,Endoderm,Motif_124,-0.14693324
771,Epithelial,Motif_124,0.09126939
772,Germ,Motif_124,-0.14693324
773,Mesenchyme,Motif_124,-0.14693324
774,Muscle,Motif_124,-0.14693324
775,Neuron,Motif_124,0.07203418
776,Notochord,Motif_124,0.38103184
777,Endoderm,Motif_125,-0.25406528
778,Epithelial,Motif_125,-0.25406528
779,Germ,Motif_125,-0.25406528
780,Mesenchyme,Motif_125,0.07694501
781,Muscle,Motif_125,-0.24293189
782,Neuron,Motif_125,-0.25262332
783,Notochord,Motif_125,-0.25406528
784,Endoderm,Motif_126,0.989444
785,Epithelial,Motif_126,0.6054337
786,Germ,Motif_126,0.6890284
787,Mesenchyme,Motif_126,-0.9413223
788,Muscle,Motif_126,0.42969498
789,Neuron,Motif_126,0.6655038
790,Notochord,Motif_126,0.65769887
791,Endoderm,Motif_127,0.4448265
792,Epithelial,Motif_127,0.17701417
793,Germ,Motif_127,-0.4146905
794,Mesenchyme,Motif_127,-0.41771805
795,Muscle,Motif_127,0.6363073
796,Neuron,Motif_127,0.27963644
797,Notochord,Motif_127,0.78222525
