,Celltype,Motif,Influe
400,EarthWorm23,Motif_71,1.0
401,EarthWorm27,Motif_71,0.0
402,EarthWorm28,Motif_71,0.0
403,EarthWorm29,Motif_71,0.0
404,EarthWorm4,Motif_71,1.0
405,EarthWorm5,Motif_71,0.0
406,EarthWorm8,Motif_71,1.0
407,EarthWorm11,Motif_72,0.0
408,EarthWorm17,Motif_72,0.0
409,EarthWorm19,Motif_72,0.0
410,EarthWorm21,Motif_72,0.0
411,EarthWorm23,Motif_72,0.0
412,EarthWorm27,Motif_72,0.0
413,EarthWorm28,Motif_72,0.0
414,EarthWorm29,Motif_72,0.0
415,EarthWorm4,Motif_72,0.0
416,EarthWorm5,Motif_72,1.0
417,EarthWorm8,Motif_72,0.0
418,EarthWorm11,Motif_73,0.0
419,EarthWorm17,Motif_73,0.0
420,EarthWorm19,Motif_73,0.0
421,EarthWorm21,Motif_73,0.0
422,EarthWorm23,Motif_73,0.0
423,EarthWorm27,Motif_73,1.0
424,EarthWorm28,Motif_73,0.0
425,EarthWorm29,Motif_73,0.0
426,EarthWorm4,Motif_73,0.0
427,EarthWorm5,Motif_73,0.0
428,EarthWorm8,Motif_73,0.0
429,EarthWorm11,Motif_74,0.0
430,EarthWorm17,Motif_74,0.0
431,EarthWorm19,Motif_74,0.0
432,EarthWorm21,Motif_74,0.0
433,EarthWorm23,Motif_74,0.0
434,EarthWorm27,Motif_74,0.0
435,EarthWorm28,Motif_74,0.0
436,EarthWorm29,Motif_74,0.0
437,EarthWorm4,Motif_74,0.0
438,EarthWorm5,Motif_74,1.0
439,EarthWorm8,Motif_74,0.0
440,EarthWorm11,Motif_75,0.0
441,EarthWorm17,Motif_75,0.0
442,EarthWorm19,Motif_75,0.0
443,EarthWorm21,Motif_75,0.0
444,EarthWorm23,Motif_75,0.0
445,EarthWorm27,Motif_75,0.0
446,EarthWorm28,Motif_75,0.0
447,EarthWorm29,Motif_75,0.0
448,EarthWorm4,Motif_75,0.0
449,EarthWorm5,Motif_75,1.0
450,EarthWorm8,Motif_75,0.0
451,EarthWorm11,Motif_76,0.0
