,type,eta
0,eta,0.35489701211325536
1,eta,0.8607950905962233
2,eta,0.7117574841985493
3,eta,0.22984226739482586
4,eta,0.8317169486970579
5,eta,0.31155580577310377
6,eta,0.9047985085030029
7,eta,0.24159867755996212
8,eta,0.2003494384624264
9,eta,0.7106075003340857
10,eta,0.6380267518511935
11,eta,0.8877006043801376
12,eta,0.8258810507986063
13,eta,0.9176077422668466
14,eta,0.3873748375981638
15,eta,0.19122690882348164
16,eta,0.9184572336645617
17,eta,0.8626275118056633
18,eta,0.7755149029435634
19,eta,0.864961828855808
20,eta,0.40246445369969963
21,eta,0.2373573942945077
22,eta,0.4097843349229909
23,eta,0.28285857527955316
24,eta,0.6395013377420364
25,eta,0.32030230257922576
26,eta,0.8254169374457396
27,eta,0.2798120356004019
28,eta,0.9201319868739846
29,eta,0.33126222794622195
30,eta,0.2707115839198751
31,eta,0.906020523724557
32,eta,0.5387865808762937
33,eta,0.48098673810313397
34,eta,0.896482820233937
35,eta,0.5798326726504579
36,eta,0.7904581237436825
37,eta,0.24187467445332525
38,eta,0.8012105954796216
39,eta,0.5920695751244542
40,eta,0.5031324617296736
41,eta,0.4322990351014212
42,eta,0.4437937824956384
43,eta,0.25578901159296313
44,eta,0.46282686265747314
45,eta,0.45237721320311014
46,eta,0.4145751942779998
47,eta,0.8746646339449925
48,eta,0.9113501257440677
49,eta,0.7254618884509169
50,eta,0.21420549596599056
51,eta,0.3687698629416412
52,eta,0.23674490000648055
53,eta,0.9231773571411496
54,eta,0.3522601069900249
55,eta,0.3259091981980506
56,eta,0.6561140679746496
57,eta,0.3684950269986812
58,eta,0.2525407032488066
59,eta,0.5775014943578102
60,eta,0.3182361509102738
61,eta,0.5874766306959205
62,eta,0.23214411132624616
63,eta,0.2298678215521796
64,eta,0.4832594007798147
65,eta,0.6853571988154847
66,eta,0.9109737319604337
67,eta,0.2566759878435244
68,eta,0.8481755747356993
69,eta,0.6647084576018435
70,eta,0.24815333724195052
71,eta,0.9050486127682283
72,eta,0.8640759441205579
73,eta,0.4103995242440796
74,eta,0.7736887505822604
75,eta,0.8047822898562319
76,eta,0.9178989412527412
77,eta,0.5951590807573387
78,eta,0.48909158982129003
79,eta,0.29720759730828894
80,eta,0.12030104170010311
81,eta,0.48753512663982423
82,eta,0.8130545148257673
83,eta,0.9119461940914027
84,eta,0.8837227983796793
85,eta,0.6902862348280282
86,eta,0.7167939354278607
87,eta,0.7192916452092393
88,eta,0.880862668770074
89,eta,0.9033215671507745
90,eta,0.9137678249176775
91,eta,0.5664542333917553
92,eta,0.2817283823531832
93,eta,0.7826611655716936
94,eta,0.9027304599234606
95,eta,0.7212285978069742
96,eta,0.8219885120941262
97,eta,0.795679850948047
98,eta,0.663606072125506
99,eta,0.7838514793899681
100,eta,0.3476442864201948
101,eta,0.5908585393599362
102,eta,0.8685450474262614
103,eta,0.5515578655993391
104,eta,0.8151350205707539
105,eta,0.2568054445725758
106,eta,0.32598628534876584
107,eta,0.9142074043568035
108,eta,0.3157816536835069
109,eta,0.8090921858319038
110,eta,0.8582854442483916
111,eta,0.7073549022184187
112,eta,0.8710773402500378
113,eta,0.3136732380774206
114,eta,0.9314694202778558
115,eta,0.9227074396529126
116,eta,0.28582829769249124
117,eta,0.9015798204836277
118,eta,0.8764360148945424
119,eta,0.438300539167874
120,eta,0.88844473851669
121,eta,0.41620563229335
122,eta,0.8822119923911899
123,eta,0.48320421561557997
124,eta,0.817736077618729
125,eta,0.877593389533244
126,eta,0.9102743075180395
127,eta,0.1623229701958966
128,eta_comb,0.9162803008308369
129,eta_comb,0.8389202137816097
130,eta_comb,0.2443897467986107
131,eta_comb,0.3354859542335871
132,eta_comb,0.21054451575430383
133,eta_comb,0.890286176925195
134,eta_comb,0.25218656241335197
135,eta_comb,0.24564964778215725
136,eta_comb,0.847636926804893
137,eta_comb,0.32522413062832783
138,eta_comb,0.9155837888016424
139,eta_comb,0.8568763903193446
140,eta_comb,0.9098830169743604
141,eta_comb,0.4262567311975754
142,eta_comb,0.2561932907982333
143,eta_comb,0.8076684564158716
144,eta_comb,0.8447525539584618
145,eta_comb,0.8505632200340377
146,eta_comb,0.7985353671827204
147,eta_comb,0.26735406585594373
148,eta_comb,0.21948327810686122
149,eta_comb,0.6909078118503243
150,eta_comb,0.2597615138973796
151,eta_comb,0.7210530237779761
152,eta_comb,0.3587169828248974
153,eta_comb,0.9047006320837807
154,eta_comb,0.3271843371943647
155,eta_comb,0.8566871290397347
156,eta_comb,0.23603048648318173
157,eta_comb,0.15079429160805274
158,eta_comb,0.774636559318302
159,eta_comb,0.5554440574059691
160,eta_comb,0.2602168679394149
161,eta_comb,0.8225247996826952
162,eta_comb,0.5318645412392601
163,eta_comb,0.7076012315951435
164,eta_comb,0.21440109968485005
165,eta_comb,0.7496307308296224
166,eta_comb,0.5488191038733385
167,eta_comb,0.30203406887353906
168,eta_comb,0.5333301576817737
169,eta_comb,0.48152684826757775
170,eta_comb,0.257531733586854
171,eta_comb,0.5479311200157144
172,eta_comb,0.35581070650150376
173,eta_comb,0.2286031574909128
174,eta_comb,0.8985831286175051
175,eta_comb,0.8585223250113322
176,eta_comb,0.7895399880085011
177,eta_comb,0.25138735084714875
178,eta_comb,0.2724748841945067
179,eta_comb,0.2244525929386806
180,eta_comb,0.8992465454969419
181,eta_comb,0.2622537984030449
182,eta_comb,0.3743903418603612
183,eta_comb,0.8490434092179271
184,eta_comb,0.38118857777494575
185,eta_comb,0.2847954260360472
186,eta_comb,0.802340285383507
187,eta_comb,0.23897605355745236
188,eta_comb,0.4497041725879562
189,eta_comb,0.24771941827646546
190,eta_comb,0.24603022742785893
191,eta_comb,0.6260193665076259
192,eta_comb,0.5918993463619627
193,eta_comb,0.853829203324339
194,eta_comb,0.30058986938844484
195,eta_comb,0.7229856923173924
196,eta_comb,0.7808677547368298
197,eta_comb,0.542355984167344
198,eta_comb,0.9106347337901308
199,eta_comb,0.7938319463552912
200,eta_comb,0.4880602402151387
201,eta_comb,0.7218210931171893
202,eta_comb,0.7292200697549157
203,eta_comb,0.8722712876197446
204,eta_comb,0.7157740445022872
205,eta_comb,0.3317125734160027
206,eta_comb,0.23662058812563563
207,eta_comb,0.3509900998815859
208,eta_comb,0.3363855774479682
209,eta_comb,0.7409501535234488
210,eta_comb,0.795041299880662
211,eta_comb,0.8895572696091569
212,eta_comb,0.5626593846205766
213,eta_comb,0.5643821901351411
214,eta_comb,0.8271896057765789
215,eta_comb,0.7460952510878622
216,eta_comb,0.918859992583367
217,eta_comb,0.8286581710320738
218,eta_comb,0.26234208843191653
219,eta_comb,0.2348361577888581
220,eta_comb,0.8409199721924212
221,eta_comb,0.9002310979924157
222,eta_comb,0.11850309098970355
223,eta_comb,0.7544154333534335
224,eta_comb,0.6900992843173889
225,eta_comb,0.6113951698209241
226,eta_comb,0.6825525263147076
227,eta_comb,0.4000628663164095
228,eta_comb,0.5735094094685071
229,eta_comb,0.9075091671944997
230,eta_comb,0.7312102902940126
231,eta_comb,0.8578930381474695
232,eta_comb,0.25952609734581505
233,eta_comb,0.33531606863845226
234,eta_comb,0.7960124456684926
235,eta_comb,0.36649261065641153
236,eta_comb,0.6778886849544961
237,eta_comb,0.8826085202097985
238,eta_comb,0.7626118702874365
239,eta_comb,0.883101296582063
240,eta_comb,0.36788834303039325
241,eta_comb,0.7716914016339491
242,eta_comb,0.854717969337233
243,eta_comb,0.3375344343620149
244,eta_comb,0.9161867590937114
245,eta_comb,0.9149814718267063
246,eta_comb,0.6416072686771817
247,eta_comb,0.9121658264740017
248,eta_comb,0.26583596016079875
249,eta_comb,0.8999867421520682
250,eta_comb,0.5006492396170437
251,eta_comb,0.8915676537566654
252,eta_comb,0.5831773978836766
